"Waardeklasse WOZ-objecten";"Perioden";"Regio's";"Totaal WOZ-objecten (aantal)";"WOZ-objecten woningen (aantal)";"Recreatiewoningen en overige woningen (aantal)";"Niet-woningen; gedeeltelijk bewoond (aantal)";"Niet-woningen; niet bewoond (aantal)"
"150 000 tot 200 000 euro";"2001";"Nederland";" 1032631";"  947175";"    7252";"   28896";"   49308"
"150 000 tot 200 000 euro";"2002";"Nederland";" 1054275";"  967647";"    7692";"   28357";"   50579"
"150 000 tot 200 000 euro";"2003";"Nederland";" 1074918";"  988160";"    7930";"   27383";"   51445"
"150 000 tot 200 000 euro";"2004";"Nederland";" 1094278";" 1007166";"    8446";"   26625";"   52041"
"150 000 tot 200 000 euro";"2005";"Nederland";" 1919241";" 1831886";"   15546";"   16932";"   54877"
"150 000 tot 200 000 euro";"2006";"Nederland";" 1934787";" 1847430";"   15868";"   16079";"   55410"
"150 000 tot 200 000 euro";"2007";"Nederland";" 1935999";" 1849102";"   18193";"   11505";"   57199"
"150 000 tot 200 000 euro";"2008";"Nederland";" 1864682";" 1776713";"   20385";"    8690";"   58894"
"150 000 tot 200 000 euro";"2009";"Nederland";" 1806430";" 1717935";"   20854";"    7428";"   60213"
"150 000 tot 200 000 euro";"2010*";"Nederland";" 1786198";" 1700782";"   20637";"    6107";"   58672"
"150 000 tot 200 000 euro";"2011*";"Nederland";" 1858908";" 1773166";"   19915";"    5713";"   60114"
"150 000 tot 200 000 euro";"1997";"Groningen (PV)";"    5060";"    3218";"      34";"     613";"    1195"
"150 000 tot 200 000 euro";"1998";"Groningen (PV)";"    5255";"    3365";"      33";"     682";"    1175"
"150 000 tot 200 000 euro";"1999";"Groningen (PV)";"    5497";"    3567";"      35";"     683";"    1212"
"150 000 tot 200 000 euro";"2000";"Groningen (PV)";"    5906";"    3897";"      38";"     721";"    1250"
"150 000 tot 200 000 euro";"2001";"Groningen (PV)";"   18260";"   14998";"     218";"    1473";"    1571"
"150 000 tot 200 000 euro";"2002";"Groningen (PV)";"   19087";"   15793";"     217";"    1456";"    1621"
"150 000 tot 200 000 euro";"2003";"Groningen (PV)";"   19888";"   16550";"     235";"    1436";"    1667"
"150 000 tot 200 000 euro";"2004";"Groningen (PV)";"   20391";"   17082";"     208";"    1412";"    1689"
"150 000 tot 200 000 euro";"2005";"Groningen (PV)";"   42954";"   39154";"     491";"    1567";"    1742"
"150 000 tot 200 000 euro";"2006";"Groningen (PV)";"   43601";"   39817";"     486";"    1526";"    1772"
"150 000 tot 200 000 euro";"2007";"Groningen (PV)";"   49909";"   45948";"     881";"    1191";"    1889"
"150 000 tot 200 000 euro";"2008";"Groningen (PV)";"   59789";"   55014";"    1776";"    1068";"    1931"
"150 000 tot 200 000 euro";"2009";"Groningen (PV)";"   63291";"   58341";"    1995";"     951";"    2004"
"150 000 tot 200 000 euro";"2010*";"Groningen (PV)";"   63227";"   58451";"    1973";"     802";"    2001"
"150 000 tot 200 000 euro";"2011*";"Groningen (PV)";"   61539";"   56887";"    1985";"     698";"    1969"
"150 000 tot 200 000 euro";"1997";"Friesland (PV)";"    6620";"    3072";"     282";"    1886";"    1380"
"150 000 tot 200 000 euro";"1998";"Friesland (PV)";"    7026";"    3461";"     299";"    1836";"    1430"
"150 000 tot 200 000 euro";"1999";"Friesland (PV)";"    7445";"    3766";"     314";"    1948";"    1417"
"150 000 tot 200 000 euro";"2000";"Friesland (PV)";"    7981";"    4182";"     328";"    1971";"    1500"
"150 000 tot 200 000 euro";"2001";"Friesland (PV)";"   30030";"   24351";"    1509";"    2221";"    1949"
"150 000 tot 200 000 euro";"2002";"Friesland (PV)";"   30973";"   25271";"    1535";"    2207";"    1960"
"150 000 tot 200 000 euro";"2003";"Friesland (PV)";"   31928";"   26142";"    1607";"    2129";"    2050"
"150 000 tot 200 000 euro";"2004";"Friesland (PV)";"   32826";"   27012";"    1656";"    2070";"    2088"
"150 000 tot 200 000 euro";"2005";"Friesland (PV)";"   53081";"   47846";"    1250";"    1789";"    2196"
"150 000 tot 200 000 euro";"2006";"Friesland (PV)";"   53689";"   48518";"    1323";"    1583";"    2265"
"150 000 tot 200 000 euro";"2007";"Friesland (PV)";"   58411";"   53563";"    1302";"    1066";"    2480"
"150 000 tot 200 000 euro";"2008";"Friesland (PV)";"   63182";"   58645";"    1254";"     728";"    2555"
"150 000 tot 200 000 euro";"2009";"Friesland (PV)";"   65573";"   60857";"    1454";"     640";"    2622"
"150 000 tot 200 000 euro";"2010*";"Friesland (PV)";"   66314";"   61776";"    1371";"     565";"    2602"
"150 000 tot 200 000 euro";"2011*";"Friesland (PV)";"   65244";"   60582";"    1500";"     556";"    2606"
"150 000 tot 200 000 euro";"1997";"Drenthe (PV)";"    8314";"    6029";"      26";"    1207";"    1052"
"150 000 tot 200 000 euro";"1998";"Drenthe (PV)";"    8690";"    6301";"      23";"    1320";"    1046"
"150 000 tot 200 000 euro";"1999";"Drenthe (PV)";"    9049";"    6635";"      21";"    1332";"    1061"
"150 000 tot 200 000 euro";"2000";"Drenthe (PV)";"    9460";"    7005";"      22";"    1337";"    1096"
"150 000 tot 200 000 euro";"2001";"Drenthe (PV)";"   27497";"   24462";"     129";"    1582";"    1324"
"150 000 tot 200 000 euro";"2002";"Drenthe (PV)";"   28094";"   25055";"     124";"    1556";"    1359"
"150 000 tot 200 000 euro";"2003";"Drenthe (PV)";"   28896";"   25827";"     133";"    1531";"    1405"
"150 000 tot 200 000 euro";"2004";"Drenthe (PV)";"   29479";"   26371";"     183";"    1499";"    1426"
"150 000 tot 200 000 euro";"2005";"Drenthe (PV)";"   45585";"   41919";"     826";"    1362";"    1478"
"150 000 tot 200 000 euro";"2006";"Drenthe (PV)";"   46239";"   42526";"     902";"    1306";"    1505"
"150 000 tot 200 000 euro";"2007";"Drenthe (PV)";"   47866";"   44277";"    1020";"     942";"    1627"
"150 000 tot 200 000 euro";"2008";"Drenthe (PV)";"   50695";"   47212";"    1119";"     753";"    1611"
"150 000 tot 200 000 euro";"2009";"Drenthe (PV)";"   51756";"   48247";"    1302";"     580";"    1627"
"150 000 tot 200 000 euro";"2010*";"Drenthe (PV)";"   51784";"   48451";"    1194";"     533";"    1606"
"150 000 tot 200 000 euro";"2011*";"Drenthe (PV)";"   52366";"   49022";"    1217";"     494";"    1633"
"150 000 tot 200 000 euro";"1997";"Overijssel (PV)";"   18363";"   12449";"      56";"    3291";"    2567"
"150 000 tot 200 000 euro";"1998";"Overijssel (PV)";"   19169";"   13062";"      44";"    3283";"    2780"
"150 000 tot 200 000 euro";"1999";"Overijssel (PV)";"   19926";"   13743";"      47";"    3262";"    2874"
"150 000 tot 200 000 euro";"2000";"Overijssel (PV)";"   20631";"   14393";"      47";"    3254";"    2937"
"150 000 tot 200 000 euro";"2001";"Overijssel (PV)";"   61170";"   54306";"     372";"    3252";"    3240"
"150 000 tot 200 000 euro";"2002";"Overijssel (PV)";"   62381";"   55519";"     392";"    3199";"    3271"
"150 000 tot 200 000 euro";"2003";"Overijssel (PV)";"   63962";"   57091";"     443";"    3050";"    3378"
"150 000 tot 200 000 euro";"2004";"Overijssel (PV)";"   65059";"   58209";"     459";"    2975";"    3416"
"150 000 tot 200 000 euro";"2005";"Overijssel (PV)";"  112814";"  106215";"    1032";"    1955";"    3612"
"150 000 tot 200 000 euro";"2006";"Overijssel (PV)";"  114340";"  107665";"    1157";"    1871";"    3647"
"150 000 tot 200 000 euro";"2007";"Overijssel (PV)";"  124534";"  117906";"    1423";"    1461";"    3744"
"150 000 tot 200 000 euro";"2008";"Overijssel (PV)";"  127613";"  121110";"    1441";"    1203";"    3859"
"150 000 tot 200 000 euro";"2009";"Overijssel (PV)";"  127214";"  120880";"    1443";"    1021";"    3870"
"150 000 tot 200 000 euro";"2010*";"Overijssel (PV)";"  126307";"  120011";"    1562";"     806";"    3928"
"150 000 tot 200 000 euro";"2011*";"Overijssel (PV)";"  129145";"  122734";"    1661";"     721";"    4029"
"150 000 tot 200 000 euro";"1997";"Flevoland (PV)";"    4285";"    2904";"       1";"     791";"     589"
"150 000 tot 200 000 euro";"1998";"Flevoland (PV)";"    4622";"    3223";"       1";"     775";"     623"
"150 000 tot 200 000 euro";"1999";"Flevoland (PV)";"    5068";"    3594";"       2";"     815";"     657"
"150 000 tot 200 000 euro";"2000";"Flevoland (PV)";"    5419";"    3997";"       3";"     716";"     703"
"150 000 tot 200 000 euro";"2001";"Flevoland (PV)";"   12574";"   11470";"       3";"     422";"     679"
"150 000 tot 200 000 euro";"2002";"Flevoland (PV)";"   13959";"   12848";"      13";"     405";"     693"
"150 000 tot 200 000 euro";"2003";"Flevoland (PV)";"   14763";"   13600";"       7";"     422";"     734"
"150 000 tot 200 000 euro";"2004";"Flevoland (PV)";"   15578";"   14381";"      22";"     394";"     781"
"150 000 tot 200 000 euro";"2005";"Flevoland (PV)";"   44379";"   43286";"      16";"     120";"     957"
"150 000 tot 200 000 euro";"2006";"Flevoland (PV)";"   45038";"   43914";"      33";"     120";"     971"
"150 000 tot 200 000 euro";"2007";"Flevoland (PV)";"   52353";"   51182";"      28";"     105";"    1038"
"150 000 tot 200 000 euro";"2008";"Flevoland (PV)";"   56468";"   55168";"      89";"      89";"    1122"
"150 000 tot 200 000 euro";"2009";"Flevoland (PV)";"   58432";"   57181";"      80";"      87";"    1084"
"150 000 tot 200 000 euro";"2010*";"Flevoland (PV)";"   57940";"   56800";"      31";"      85";"    1024"
"150 000 tot 200 000 euro";"2011*";"Flevoland (PV)";"   57673";"   56484";"      51";"      85";"    1053"
"150 000 tot 200 000 euro";"1997";"Gelderland (PV)";"   52189";"   41890";"     431";"    5398";"    4470"
"150 000 tot 200 000 euro";"1998";"Gelderland (PV)";"   53763";"   43375";"     184";"    5585";"    4619"
"150 000 tot 200 000 euro";"1999";"Gelderland (PV)";"   55303";"   44730";"     221";"    5601";"    4751"
"150 000 tot 200 000 euro";"2000";"Gelderland (PV)";"   56539";"   46022";"     216";"    5473";"    4828"
"150 000 tot 200 000 euro";"2001";"Gelderland (PV)";"  130810";"  119824";"     600";"    4859";"    5527"
"150 000 tot 200 000 euro";"2002";"Gelderland (PV)";"  132697";"  121678";"     673";"    4622";"    5724"
"150 000 tot 200 000 euro";"2003";"Gelderland (PV)";"  134004";"  123053";"     695";"    4470";"    5786"
"150 000 tot 200 000 euro";"2004";"Gelderland (PV)";"  135582";"  124647";"     706";"    4399";"    5830"
"150 000 tot 200 000 euro";"2005";"Gelderland (PV)";"  251047";"  240852";"    1701";"    2408";"    6086"
"150 000 tot 200 000 euro";"2006";"Gelderland (PV)";"  251593";"  241358";"    1728";"    2295";"    6212"
"150 000 tot 200 000 euro";"2007";"Gelderland (PV)";"  248756";"  238880";"    1847";"    1744";"    6285"
"150 000 tot 200 000 euro";"2008";"Gelderland (PV)";"  229447";"  219800";"    1990";"    1293";"    6364"
"150 000 tot 200 000 euro";"2009";"Gelderland (PV)";"  218821";"  209194";"    2112";"    1130";"    6385"
"150 000 tot 200 000 euro";"2010*";"Gelderland (PV)";"  216615";"  207699";"    1828";"     765";"    6323"
"150 000 tot 200 000 euro";"2011*";"Gelderland (PV)";"  225294";"  216462";"    1629";"     680";"    6523"
"150 000 tot 200 000 euro";"1997";"Utrecht (PV)";"   34642";"   29810";"     138";"    1669";"    3025"
"150 000 tot 200 000 euro";"1998";"Utrecht (PV)";"   35438";"   30586";"     171";"    1630";"    3051"
"150 000 tot 200 000 euro";"1999";"Utrecht (PV)";"   35974";"   31194";"     219";"    1478";"    3083"
"150 000 tot 200 000 euro";"2000";"Utrecht (PV)";"   37064";"   32178";"     195";"    1513";"    3178"
"150 000 tot 200 000 euro";"2001";"Utrecht (PV)";"   92485";"   87877";"     338";"     864";"    3406"
"150 000 tot 200 000 euro";"2002";"Utrecht (PV)";"   94733";"   89803";"     513";"     868";"    3549"
"150 000 tot 200 000 euro";"2003";"Utrecht (PV)";"   96508";"   91651";"     411";"     836";"    3610"
"150 000 tot 200 000 euro";"2004";"Utrecht (PV)";"   97869";"   92956";"     416";"     833";"    3664"
"150 000 tot 200 000 euro";"2005";"Utrecht (PV)";"  153038";"  148638";"     285";"     422";"    3693"
"150 000 tot 200 000 euro";"2006";"Utrecht (PV)";"  154084";"  149667";"     289";"     404";"    3724"
"150 000 tot 200 000 euro";"2007";"Utrecht (PV)";"  134078";"  129395";"     339";"     322";"    4022"
"150 000 tot 200 000 euro";"2008";"Utrecht (PV)";"  116263";"  111532";"     378";"     207";"    4146"
"150 000 tot 200 000 euro";"2009";"Utrecht (PV)";"  109961";"  105079";"     363";"     157";"    4362"
"150 000 tot 200 000 euro";"2010*";"Utrecht (PV)";"  109943";"  105500";"     341";"     103";"    3999"
"150 000 tot 200 000 euro";"2011*";"Utrecht (PV)";"  114322";"  109611";"     414";"     114";"    4183"
"150 000 tot 200 000 euro";"1997";"Noord-Holland (PV)";"   53431";"   43887";"     145";"    2550";"    6849"
"150 000 tot 200 000 euro";"1998";"Noord-Holland (PV)";"   54827";"   45063";"     117";"    2711";"    6936"
"150 000 tot 200 000 euro";"1999";"Noord-Holland (PV)";"   56495";"   46599";"      88";"    2703";"    7105"
"150 000 tot 200 000 euro";"2000";"Noord-Holland (PV)";"   57754";"   47748";"      92";"    2680";"    7234"
"150 000 tot 200 000 euro";"2001";"Noord-Holland (PV)";"  203343";"  190009";"     787";"    2742";"    9805"
"150 000 tot 200 000 euro";"2002";"Noord-Holland (PV)";"  207645";"  194068";"     844";"    2682";"   10051"
"150 000 tot 200 000 euro";"2003";"Noord-Holland (PV)";"  210963";"  197389";"     902";"    2562";"   10110"
"150 000 tot 200 000 euro";"2004";"Noord-Holland (PV)";"  214472";"  200739";"    1042";"    2460";"   10231"
"150 000 tot 200 000 euro";"2005";"Noord-Holland (PV)";"  354130";"  339612";"    2480";"    1378";"   10660"
"150 000 tot 200 000 euro";"2006";"Noord-Holland (PV)";"  356049";"  341640";"    2353";"    1353";"   10703"
"150 000 tot 200 000 euro";"2007";"Noord-Holland (PV)";"  353454";"  339314";"    2223";"    1002";"   10915"
"150 000 tot 200 000 euro";"2008";"Noord-Holland (PV)";"  334701";"  320014";"    2506";"     769";"   11412"
"150 000 tot 200 000 euro";"2009";"Noord-Holland (PV)";"  310241";"  295754";"    2493";"     587";"   11407"
"150 000 tot 200 000 euro";"2010*";"Noord-Holland (PV)";"  309036";"  294845";"    2501";"     455";"   11235"
"150 000 tot 200 000 euro";"2011*";"Noord-Holland (PV)";"  328786";"  314470";"    2307";"     423";"   11586"
"150 000 tot 200 000 euro";"1997";"Zuid-Holland (PV)";"   64293";"   53289";"     470";"    2236";"    8298"
"150 000 tot 200 000 euro";"1998";"Zuid-Holland (PV)";"   66438";"   55185";"     359";"    2281";"    8613"
"150 000 tot 200 000 euro";"1999";"Zuid-Holland (PV)";"   69393";"   58004";"     359";"    2257";"    8773"
"150 000 tot 200 000 euro";"2000";"Zuid-Holland (PV)";"   71445";"   59957";"     457";"    2163";"    8868"
"150 000 tot 200 000 euro";"2001";"Zuid-Holland (PV)";"  191451";"  177861";"    1397";"    2324";"    9869"
"150 000 tot 200 000 euro";"2002";"Zuid-Holland (PV)";"  195253";"  181299";"    1392";"    2332";"   10230"
"150 000 tot 200 000 euro";"2003";"Zuid-Holland (PV)";"  200431";"  186422";"    1435";"    2265";"   10309"
"150 000 tot 200 000 euro";"2004";"Zuid-Holland (PV)";"  205258";"  191025";"    1619";"    2179";"   10435"
"150 000 tot 200 000 euro";"2005";"Zuid-Holland (PV)";"  381802";"  366970";"    2149";"    1187";"   11496"
"150 000 tot 200 000 euro";"2006";"Zuid-Holland (PV)";"  386362";"  371474";"    2141";"    1102";"   11645"
"150 000 tot 200 000 euro";"2007";"Zuid-Holland (PV)";"  370405";"  355064";"    2526";"     754";"   12061"
"150 000 tot 200 000 euro";"2008";"Zuid-Holland (PV)";"  359408";"  343915";"    2603";"     606";"   12284"
"150 000 tot 200 000 euro";"2009";"Zuid-Holland (PV)";"  355875";"  340174";"    2373";"     461";"   12867"
"150 000 tot 200 000 euro";"2010*";"Zuid-Holland (PV)";"  342574";"  327319";"    2574";"     453";"   12228"
"150 000 tot 200 000 euro";"2011*";"Zuid-Holland (PV)";"  360829";"  345871";"    2074";"     407";"   12477"
"150 000 tot 200 000 euro";"1997";"Zeeland (PV)";"    6665";"    4600";"     256";"     841";"     968"
"150 000 tot 200 000 euro";"1998";"Zeeland (PV)";"    7121";"    4827";"     422";"     872";"    1000"
"150 000 tot 200 000 euro";"1999";"Zeeland (PV)";"    7678";"    5155";"     627";"     871";"    1025"
"150 000 tot 200 000 euro";"2000";"Zeeland (PV)";"    8263";"    5557";"     762";"     903";"    1041"
"150 000 tot 200 000 euro";"2001";"Zeeland (PV)";"   18027";"   14237";"    1272";"    1301";"    1217"
"150 000 tot 200 000 euro";"2002";"Zeeland (PV)";"   18401";"   14613";"    1275";"    1294";"    1219"
"150 000 tot 200 000 euro";"2003";"Zeeland (PV)";"   18947";"   15112";"    1296";"    1249";"    1290"
"150 000 tot 200 000 euro";"2004";"Zeeland (PV)";"   19554";"   15679";"    1340";"    1223";"    1312"
"150 000 tot 200 000 euro";"2005";"Zeeland (PV)";"   32461";"   27997";"    2133";"     924";"    1407"
"150 000 tot 200 000 euro";"2006";"Zeeland (PV)";"   33000";"   28465";"    2221";"     900";"    1414"
"150 000 tot 200 000 euro";"2007";"Zeeland (PV)";"   40191";"   35499";"    2677";"     526";"    1489"
"150 000 tot 200 000 euro";"2008";"Zeeland (PV)";"   44493";"   40004";"    2695";"     279";"    1515"
"150 000 tot 200 000 euro";"2009";"Zeeland (PV)";"   46232";"   41735";"    2686";"     234";"    1577"
"150 000 tot 200 000 euro";"2010*";"Zeeland (PV)";"   46566";"   42232";"    2609";"     213";"    1512"
"150 000 tot 200 000 euro";"2011*";"Zeeland (PV)";"   46229";"   41846";"    2551";"     219";"    1613"
"150 000 tot 200 000 euro";"1997";"Noord-Brabant (PV)";"   66143";"   53509";"     135";"    6492";"    6007"
"150 000 tot 200 000 euro";"1998";"Noord-Brabant (PV)";"   68276";"   55279";"     132";"    6453";"    6412"
"150 000 tot 200 000 euro";"1999";"Noord-Brabant (PV)";"   70305";"   57266";"     124";"    6373";"    6542"
"150 000 tot 200 000 euro";"2000";"Noord-Brabant (PV)";"   72374";"   59191";"     122";"    6285";"    6776"
"150 000 tot 200 000 euro";"2001";"Noord-Brabant (PV)";"  163423";"  150733";"     483";"    4915";"    7292"
"150 000 tot 200 000 euro";"2002";"Noord-Brabant (PV)";"  165990";"  153131";"     576";"    4879";"    7404"
"150 000 tot 200 000 euro";"2003";"Noord-Brabant (PV)";"  168033";"  155235";"     585";"    4680";"    7533"
"150 000 tot 200 000 euro";"2004";"Noord-Brabant (PV)";"  170322";"  157615";"     615";"    4513";"    7579"
"150 000 tot 200 000 euro";"2005";"Noord-Brabant (PV)";"  314467";"  301677";"    2842";"    2116";"    7832"
"150 000 tot 200 000 euro";"2006";"Noord-Brabant (PV)";"  316160";"  303525";"    2849";"    1983";"    7803"
"150 000 tot 200 000 euro";"2007";"Noord-Brabant (PV)";"  319857";"  307354";"    3393";"    1235";"    7875"
"150 000 tot 200 000 euro";"2008";"Noord-Brabant (PV)";"  287921";"  274763";"    4011";"     915";"    8232"
"150 000 tot 200 000 euro";"2009";"Noord-Brabant (PV)";"  266410";"  253136";"    3978";"     820";"    8476"
