id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,created_at,updated_at,knmi_guid,region,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1843,2021-10-04 13:33:00,Appingedam,53.302,6.829,3.0,1.8,1.0,04/10/2021 16:02,04/10/2021 16:02,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1870,2021-11-30 08:42:00,Appingedam,53.319,6.88,3.0,1.1,1.0,30/11/2021 11:00,30/11/2021 11:00,knmi2021xlbt,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1881,2022-01-24 00:27:00,Loppersum,53.325,6.752,3.0,0.6,1.0,24/01/2022 08:00,24/01/2022 08:00,knmi2022bqbm,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1887,2022-04-01 17:11:00,Loppersum,53.335,6.751,3.0,2.7,1.0,01/04/2022 20:00,01/04/2022 20:00,knmi2022gjth,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1889,2022-04-17 06:33:00,Zuidwolde,53.263,6.625,3.0,0.6,1.0,17/04/2022 10:00,17/04/2022 10:00,knmi2022hmei,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,2022-05-10 04:15:00,Loppersum,53.328,6.752,3.0,0.6,1.0,10/05/2022 09:00,10/05/2022 09:00,knmi2022jcah,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1902,2022-06-16 22:24:00,Veendam,53.08,6.933,1.0,0.5,,17/06/2022 16:00,17/06/2022 16:00,knmi2022lszw,Veendam,61.0,62.0,62.0,63.0,87.0,88.0,89.0,90.0,134.0,135.0,144.0,154.0,158.0,158.0,157.0,155.0,149.0,142.0,141.0,141.0,139.0,140.0,146.0,154.0,164.0,180.0,213.0,226.0
1907,2022-07-16 09:14:00,Loppersum,53.338,6.761,3.0,0.9,1.0,18/07/2022 10:00,18/07/2022 10:00,knmi2022nuux,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1908,2022-07-25 02:33:00,Eelde,53.135,6.609,3.0,0.5,,25/07/2022 10:00,25/07/2022 10:00,knmi2022okte,Eelde,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,2022-11-03 18:29:00,Zuidwolde,53.266,6.609,3.0,0.6,1.0,04/11/2022 10:02,04/11/2022 10:02,knmi2022vomo,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,2022-12-26 16:18:00,Loppersum,53.332,6.729,3.0,1.0,1.0,26/12/2022 22:00,26/12/2022 22:00,knmi2022zhdw,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1944,2023-01-31 14:09:00,Loppersum,53.34,6.757,3.0,1.2,1.0,31/01/2023 17:00,31/01/2023 17:00,knmi2023cdxc,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1946,2023-02-19 17:52:00,Appingedam,53.325,6.815,3.0,0.4,1.0,21/02/2023 11:00,21/02/2023 11:00,knmi2023dmxa,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1968,2023-07-09 01:08:00,Appingedam,53.321,6.829,3.0,1.5,1.0,09/07/2023 12:00,09/07/2023 12:00,knmi2023nhkj,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
