2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01
0.878087051439487,0.8801503245644005,0.8842407259140646,0.8858935006005605,0.8924946581196581,0.8944103521878335,0.8943955534969893,0.8948648826352817,0.8951381647549531,0.8962417768514297,0.8991744133133979,0.8985329283267628
0.9406161329550061,0.946333097952184,0.9469334493257938,0.9458847050983006,0.9558141098930661,0.9527677496991577,0.9567677305554632,0.9561553653719552,0.9551223934723482,0.9562109892953009,0.9544142178878481,0.9530173645281103
0.9504740717199004,0.9466805519395991,0.9433728726147499,0.9561117156329344,0.9549984588513305,0.9579093432007401,0.9614713728709214,0.9615679852617574,0.9645582586427657,0.9689700928855772,0.9686121393438467,0.9638104838709678
0.9624126647209693,0.9646375791695989,0.9480780504145382,0.9469166666666666,0.9507638658253073,0.9564640517455842,0.9563450126006016,0.9579953417396193,0.962560956425987,0.9657759024847632,0.9680135980839064,0.9673456931410697
0.9488657493492004,0.9376250227314057,0.9394598513684974,,,,,,,,,
0.9664188669571905,0.9689013510068825,0.9627246134559131,0.973979250334672,0.9765605519075721,0.9650332630212559,0.9735286974823929,0.9737534902273633,0.9743266656166325,0.9700238884179703,0.9724979165088264,0.9733823198620379
0.9699248120300752,0.9736613603473228,0.9700132852533687,0.9728759096493715,0.9721571200899972,0.9681411025948841,0.9722901385493072,0.9748422001803426,0.9780012570710245,0.9815308115787604,0.981138727304777,0.9806865068914055
0.9469031377899045,0.9444895309203052,0.947107173356106,0.9482942430703625,0.9525628780643107,0.9517952475662096,0.9521079785293658,0.9505705394190871,0.9553161882183168,0.9552560094305776,0.9577644181781129,0.9571988345222546
0.9546990666237528,0.9554380059309129,0.9561480302427378,0.9623213858066576,0.961770304568528,0.9612482314101556,0.9613552970567569,,,,,
0.9507505272298722,0.95827142149579,0.9578414839797639,0.9620177330457704,0.96221931804681,0.9652368607117605,0.9634003741814781,0.9617080529125087,0.9607820718042533,0.9614297025223391,0.9633088725817212,0.965464313123561
0.9411008230452675,0.9433545855811672,0.9417007949891593,0.9489341766221597,0.9475131790052717,0.9463246389308041,0.947985197368421,0.9548674357417527,0.9479802955665024,0.9536231884057971,0.951782363977486,0.9542069992553983
0.9418370590104884,0.9512246399663619,0.9509670674333508,0.9547770038465537,0.9518284471148866,0.9536342140433844,0.9485546796038002,0.9508606885508407,0.9509667131752043,0.9450127877237852,0.9539337982516453,0.9486454882089261
0.9456781279847183,0.9491425192193969,,,,,,,,,,
0.9295386904761904,0.9293327493064681,0.9355450236966825,0.9395978009259259,0.9393917761279269,0.9459900638750887,0.9424964936886395,0.9525069637883008,0.9553762328436444,0.9577541564458981,0.9596068399084422,0.956879394984742
0.9528610354223433,0.9519306540583137,0.9546625450798557,0.9539845758354756,0.9552201257861636,0.9623202776400595,0.9622733953944145,0.9584932821497121,0.9595103578154426,0.9597452808733227,0.9595349877040018,0.9610447100486941
0.9125729989694263,0.9139340735003012,0.9156276686592656,0.9152889040395432,0.9183028854362302,0.9198928447977878,0.9221226740179187,0.9219407471017604,0.9516441005802708,0.9667676407697791,0.9658566867683576,0.9616864940517844
0.9553122556138979,0.9670632297862966,0.9738940469688695,0.9746506337341566,0.9729497638471447,0.9725280486526161,0.9755847353303242,0.9776917591932363,0.9704641350210971,0.9725878278080158,0.9717201166180758,0.9763267682157757
0.9454050089070523,0.9484493309822633,0.9439242720444491,0.9524697110904008,0.9557138432951379,0.9556240369799692,0.9562416930784173,0.9605518650996423,0.9544852866306893,0.9580710659898477,0.9596806790622474,0.9604593110334498
0.957360570687419,0.9563416188655195,,,,,,,,,,
0.964594807238395,0.963913948646773,0.9591472736538135,0.9629158180583842,0.9627605917955615,0.9672866157422784,0.9705063083729314,0.9678924921541804,0.9729471674092934,0.9733908948194663,,
0.9510566423128289,0.9526055357971238,0.9438295936931473,0.9499016194944756,0.9541967509025271,0.9579951908626391,0.9623490587264681,0.9642776904066502,0.9633609432131931,0.9623061408999235,0.9661321537185513,0.9616561289006731
0.9575153214916381,0.9560056308734195,0.9555850141235939,0.9602046967068926,0.9625714950581146,0.9666062677092581,0.9696467394568364,0.9688279450550762,0.9663107358662363,0.9673237123078728,0.9675086468923593,0.9663887831932385
0.9251082855945229,0.9216368012837657,0.9090192989365892,0.9169054441260746,0.9238578680203046,0.9303667607078738,0.9312957817630715,0.9373351751852317,0.9348611284095155,0.9362515413070284,0.9360874848116646,
0.946421688295002,0.9528846153846153,0.9463024317059449,0.9477416946621874,0.9460817770056462,0.9522505136026894,0.9571730482347091,0.9544328875681031,0.9530188912211384,0.9551594399555912,0.9546485260770975,0.9554144017589935
0.9627129895994689,0.9645335389360061,0.9668022424975267,0.9694054054054054,0.9705183585313175,0.9695102173207915,0.9695010238172217,0.965735767991407,0.9695121951219512,0.9699447748513169,0.968073934047469,0.964963200995128
0.9305506839705366,0.9301985370950888,0.918722088629337,0.918260630246319,0.9228860864172007,0.9281664823008849,0.9287979046043562,0.9298984736514952,0.925619264472504,0.928996128318584,0.9308397051732452,0.9254410143329658
0.9653198653198654,0.9643209470568892,0.9672184887723324,0.9666505558240696,0.966501834423353,0.9720908230842006,0.9741013969549521,0.9714688822699483,0.9687108886107635,0.9690006169031462,0.9700106561120414,0.9713187463039622
0.9502827831119295,0.950252623396813,0.9640269480106776,0.9616397141782626,0.9585754915296154,0.9622618315918869,0.9637619682462731,0.9639885904444973,0.9622774133083412,0.9639766081871345,0.9655489205328434,0.9619263456090652
0.9484927131163905,0.948212329449258,0.9538054138877992,0.9535987600503729,0.9570575775081841,0.9606080887274118,0.9638142273720202,0.9644473783477933,0.959460707359867,0.9665233696149272,0.9621459694989106,0.964314606741573
0.9418198899476581,0.9420126950542185,0.9417843388960205,0.950665472229332,,,,,,,,
0.9565131318463772,0.9584756898817346,0.95935171022228,0.9646901848476959,0.9677807791193414,0.9694909741421369,0.9740145700533368,0.9746864162318088,0.9703869523504957,0.9697997211306884,0.9604144359765698,0.969702743902439
0.9551539491298527,0.9596139863837663,0.9630387433172728,0.9625252986877326,0.9631929620285917,0.9671262606919443,0.969141267231567,0.9656921054279096,0.9650597907324364,0.9670999938389502,0.9722836774827925,0.9683064121390113
0.8678024456844354,0.9515652687536916,0.9568819308545335,0.952950350922797,0.9541128927128145,0.9563567362428842,0.9567773614162036,0.956703820630114,0.9587913854066217,0.9593068035943517,0.9593397489006437,0.9500471846492607
0.9579782887825377,0.9542294322132098,0.955249569707401,0.9623115577889447,0.9652659150438446,0.9636918900576857,0.962867109260718,0.9622852041954921,0.9641390029976685,0.960858027421495,0.9642269285635905,0.9679395995185469
0.9553956834532374,0.9569560479476934,0.9530322116249775,0.9568153545406077,0.9585556741373177,0.9644444444444444,0.9646850044365572,,,,,
0.9592291303505713,0.9594169762789369,0.9725085910652921,0.9694663749643299,0.9561509224066005,0.968863615176657,0.9696471018467727,0.9579051739679105,0.9616724738675958,0.9716806352007058,,
0.9643990130419458,0.9570615623383342,0.9579535683576956,0.9637436030878653,0.9606305850615411,0.9644045242847638,0.9692042374969204,0.96545601291364,0.9735833998403831,0.9703040301673345,0.9753887022423627,0.9661368348306841
0.9562977274818291,0.9561785519869352,0.9597628884497934,0.9612920448478377,0.9593538758669125,0.9670569730863334,0.9660324906611067,0.9651936529602457,0.9644208932626798,0.9674850696748507,0.9693206119427538,0.9646448264677262
0.9590226520743191,0.9594508707258167,0.9629307127752208,0.9671886651752424,0.9688778673279603,0.9664769915883226,0.9653732809430255,0.9712777709586351,0.9741548260656541,0.9765910753474762,0.9760980344576559,0.9764008229456613
0.9415274463007159,0.9416412745958788,0.949934878874707,0.9560353798126952,0.9588265835929387,0.962374193548387,0.9631155985988049,0.9558943921408105,0.959901925729172,0.9570371871516871,0.9578076107802563,0.9550895192114263
,,0.9302807280419549,0.93579475444464,,,,,,,,
,,,,0.937023402576913,0.9386551317341723,0.9400502469028849,0.9397647464345728,0.9380220156765323,0.939386189258312,0.9382108300797827,0.9376509981774255
0.8758144883096972,0.8795389048991354,0.8711761352840586,0.8704545454545455,0.8756653992395437,0.8779414578151904,0.8836405529953917,,,,,
0.9200493384166853,0.9257535460992907,0.9507562834072558,0.9527603870233352,0.9564970467969105,0.9528842910154054,0.9573987324331772,0.9598516255727689,0.9603607495814657,0.9606566200215285,0.9633032423481651,0.9636498516320475
0.9594693408544865,0.9598916553807688,0.9392410173597093,0.9504891195847475,0.9534330724264342,0.9569615232050773,0.9583210168489507,0.9599610326351681,0.9631629701060752,0.9634799235181645,0.9642993145468393,0.964756039791568
0.9477047985843655,0.9474021808851828,0.9522688798051117,0.9499583324864327,0.9514780260745159,0.9524659898069746,0.9549694112927489,0.9533096226042285,0.9557991513437057,0.9513933391591417,0.9570305006713984,0.9530066646470766
0.9349858120514104,0.9320695102685624,0.9317196827213999,0.9292838456507522,0.9225943127189766,0.9199150118493095,0.9272118290989299,0.9301428336890494,0.927104638795713,,,
0.9515005557613931,0.9456113199204068,0.9337643107371159,0.941117370555097,0.94330505744658,0.9436861287786751,0.9457624696298413,0.9484602224123182,0.9501293729840854,0.951814019020782,0.9547903242843562,0.9543446244477173
0.9632863044664433,0.9609050330921964,0.9530231853311107,0.9623051558752997,0.9673937318543885,0.9676107372624417,0.9697302843740838,0.9666594656873335,0.968541741311358,0.9658411614005123,0.9692905047652665,0.9696059250978201
0.962382890129649,0.9637223225315975,0.957870293581025,0.9538709225815484,0.9535320669981441,0.9636978478489687,0.9685507862303443,0.9652638315715137,0.9666652170131339,0.9683930425752856,0.9699799866577719,0.9677975114325216
0.953812378620282,0.9568581279959634,0.943272497432251,0.9506548888212001,0.9519521791767555,0.9506656225528582,0.954704628501827,0.9491414909802217,0.9324009324009324,0.9358634512187237,0.9205302134544776,0.9464252146124444
,,,,,,,,,,0.9777165612044513,0.9764008649456739
0.9238990598713508,0.9259911894273127,0.920440402106271,0.9243858139757193,0.925056990881459,0.9272113310196042,0.9296454427325042,0.9304587155963303,0.931803638358168,0.9326513985697474,0.9355361483748987,0.9329519041659217
0.9506726457399103,,,,,,,,,,,
0.9456500864221241,0.9566563467492261,0.9620963063237284,0.9643893942326301,0.9673539518900344,0.9681783536585366,0.9713960977457852,0.9670828603859251,0.9639146041942188,0.9648033126293996,0.9696060037523452,0.966542750929368
0.9652915019762845,0.9632589813644334,0.9663956857694784,0.9671712129078638,0.9697378872120731,0.9685991286258193,0.9730373029498985,0.9700300856283268,0.9715641624248919,0.9673695725979856,0.9689487467265245,0.9704874049783873
0.9645437262357415,0.9705053541236145,0.9720305798993101,0.9747680890538033,0.9763713862120089,0.9753644583871564,0.9732731376975169,0.9711769415532426,0.9734254584108424,0.974074720670391,0.9728745991853713,0.969399931810433
0.9453494980109869,0.9450197702880814,0.9462969786293294,0.9446179279941219,0.9455263641374242,0.9419102248930165,0.9389513788098693,,,,,
0.9471031812202397,0.9430220837533217,0.9485218603286385,0.9515472611278141,0.9488268645288316,0.9490413355690019,0.9466935469223924,0.9529886561954625,0.9541417174695634,0.9514091699066526,0.9504684694294807,0.9528765283765637
0.9693746796514607,0.9697816150330116,0.9684459965078573,0.9702921068986948,0.9689157518194154,0.9699533971057149,0.9678127286027798,0.9666666666666667,0.9693061029499582,0.9703923900118906,0.9757568590350048,0.97105324343176
0.9229647453425207,0.9465121690167062,0.9451163857355808,0.9480911975749028,0.9520365923384791,0.9560116767013319,0.9567652999302593,0.9573666611160366,0.9603764372835956,0.9610119524751064,0.9630212222570796,0.9611815345733128
0.9489419180549302,0.9560774471136608,0.960489264343541,0.9636204634892873,0.965568211459873,0.9618136367554521,0.9647249743764947,0.9633245606587996,0.9703256525805629,0.9690164626424652,0.9697096128170895,0.9656049909702841
0.9106377985096521,0.9124592833876222,0.9149207823109512,0.9144452760665553,0.9624734768111549,0.9668734566042282,0.9574581385716822,0.9534422403733955,0.9566417481311098,0.9548223350253807,0.9602985899917058,0.9591692106410815
0.9585733882030179,0.9610778443113772,0.962508338892595,0.9662153279873801,0.9693291568780997,0.9696426284104009,0.9641738694726293,0.9625947558096185,0.9654196406596112,0.9653742989514752,0.9584182144997004,0.9558875844895055
0.9736284889316651,0.9743175116522401,0.9772748703441773,0.9779577995478523,0.9790314997649271,0.9799906059182715,0.9837984641318599,0.9839372431826672,0.982593316578237,0.9853159851301115,0.9837662337662337,0.9803957662218131
0.9567625133120341,0.956315826677034,0.9438718662952646,0.9458408554367449,0.9573702422145328,0.9570945712906118,0.9580236718965043,0.9585281980742778,0.9571771154504968,0.9578603955685449,0.960930611137489,0.9578163771712159
0.9189694753847462,0.9105759514988212,0.9431790148836444,0.9520553520553521,0.9560211526875962,0.9706457925636007,0.9723097552799196,0.9733847894071462,0.9720238095238095,0.9657853810264385,0.9718599421779633,0.9684908789386402
0.869898231315739,0.8729201680672269,0.8844148501790313,0.8864455958549223,0.8881529183277114,0.8912138100315876,0.9365509196575499,0.9419385401219311,0.9502970377604166,0.949716317724149,0.9519145497901188,0.9478131404926718
0.9674229203025014,0.9540517961570593,0.962116991643454,0.9723680574744404,0.9735334242837653,0.9777596962299973,0.9756033578174187,0.9644501278772378,0.970558882235529,0.9677340503544366,0.969741337237677,0.9730909090909091
,,,,,,,,,0.9204176233591821,0.9118954135565431,0.8976978844278628
0.9311462130417173,0.9364539393114709,0.930951101558302,0.9343515541264737,0.9429795208138134,0.9484480431848853,0.9479082321187584,,,,,
0.9497842291094547,0.9435598705501618,0.9436099796334012,0.9431160332242637,0.9471778221778222,0.9456129433727443,0.9509354478998885,0.9472030929080585,0.9466793620566532,0.9477147221243097,0.949744661095636,0.9517432463634264
0.9397983677388382,0.9396337974442114,0.9415608663181478,0.9454596048604026,0.9457200587803086,0.9448947991620367,0.9473213487165728,0.9509279086366881,0.9514391665195127,0.9524940617577197,0.957290390337826,0.9549094707520891
0.9508539423342405,0.9530151320499367,0.95572280135643,0.9601676143718776,0.9480474459393622,0.9526212295477312,0.9567362151496328,0.9572487533132665,0.9587748417651485,0.95962341998986,0.9634572964775625,0.9622252457049175
0.9571544058205336,0.9608536863729742,0.9668262273182678,0.9656081749258323,0.9653217011995638,0.9702808621815807,0.9698080655596291,0.9700043159257661,0.9694313809320222,0.9662324127149557,0.9711853978671042,0.974490318614896
0.8910386567746974,0.9425216316440049,0.9390630074699577,0.9460708469055374,0.9509955617085386,0.9638853020147984,0.965762524783844,0.9639132291052513,0.9665774316540926,0.9664028428363753,0.96918123275069,0.9651513947389335
0.9626033800791083,0.9641624002857483,0.9633489461358313,0.9570416811796122,0.9613515389956029,0.9643227068707562,0.9631754043822416,0.9649303175691113,0.9655485040797824,0.9643018018018018,0.9683237515499944,0.9658339867816735
0.9428529038871355,0.9459477597916834,0.9498041103400323,0.9475809676129548,0.9500239820933702,0.9536907891207553,0.9555326311217287,0.9491875368692014,0.9547206934141608,0.9549292064537372,0.9595147540983606,0.9532176643870282
0.9521299956082565,0.9513797634691196,0.9446457035212288,0.9460221114242359,0.9491381144924452,0.9525287437398603,0.9554166959208032,0.9595093734755035,0.9587961058549294,0.9564536980336124,0.960248783126014,0.9563459983831851
0.9286061194754736,0.9312688088535094,0.9317325800376648,0.9358130043595214,0.9502086230876217,0.9492680232022834,0.9497625137011326,0.9513724777313216,0.9479204015776264,0.9440140845070423,0.9450655021834061,0.9367219026358719
0.9737233798946645,0.9674111843928394,0.9691494050242397,0.9729967552109113,0.9730551933941765,0.977637335926106,0.9782724749092462,0.9771181525807983,0.9775310323155083,0.9772893390414534,0.9791709952212757,0.9702519477891328
0.9290780141843972,0.9238872794311298,0.9433155080213904,0.9475597092419522,0.9435233160621762,0.9522450038930703,0.9537301793605407,,,,,
0.9593511365865077,0.9596353513567738,0.9612722274505919,0.9627237588412779,0.9698375870069605,0.9710647936722503,0.9717695675938662,0.97105242943328,0.9687157065965267,0.9693631590699592,0.9715898876404494,0.96949741947948
0.9326035629963512,0.9371021685187183,0.9352260778128286,0.9387647554806071,0.9392695505736238,0.9395598610087396,,,,,,
0.9412229414630751,0.9455318266639021,0.9477890341570265,0.948872926786983,0.949590579955336,0.9518692045887682,0.9524302588590098,0.9530305957273896,0.953648315475679,0.9533596111495833,0.9558462396415258,0.9555005700072546
0.8728866624921728,0.9303360783440908,,,,,,,,,,
0.955311433447099,0.959765832889835,0.9553552714315657,0.9599372384937238,0.9670260651104365,0.9645611840733792,0.9674433118369045,0.9653455073666736,0.9677352422450461,0.9666252072968491,0.9622066443157574,0.9598814229249012
0.9492009517352842,0.9506040028051502,0.9530210142510438,0.9543480291957496,0.9554296759887048,0.9577687143465209,0.9620722402624641,0.962986130177934,0.9642459435405734,0.9640442958665574,0.9654388509584644,0.9635226569790553
0.9616237585575161,0.9643167132799692,0.9648705255140899,0.9650601268819241,0.963593603010348,0.9604922279792746,0.9596892138939671,,,,,
0.965448699210757,0.9661945561578364,0.9694488006040541,0.968208929295269,0.9707021092169893,0.9734355191886597,0.9728613230822193,0.9723356009070295,0.9710920770877944,0.9653722756942139,0.9736754966887418,0.9676097880707887
0.9450390757730207,0.9481813652217239,0.946907722513089,0.950948597373115,0.9573528230664203,0.9590378661586092,0.9648348182606639,0.9665987141289007,0.9659675504550851,0.9722507708119219,0.9712263784120072,0.9710524289783663
0.9564051918735892,0.9529101264064453,0.9541182974018795,0.962588749317313,0.9609729284045623,0.9631843499524522,0.9626370651143902,0.9655777537796977,0.9618791946308725,0.9596795727636849,0.965034965034965,0.9598961713173264
0.9539829179013422,0.9586098498078938,0.9658732936646832,0.9603501544799176,0.965493795682475,0.9654763919444914,0.9654066824164698,,,,,
0.9424636123864414,0.9526819745282142,0.9483148097948857,0.9545864933188877,0.9547495061950081,0.9577540586599695,0.9628538262344852,0.9681455190771961,0.9700026546323334,0.9668188202247191,0.9707971586424625,0.9638512339242267
0.9068504594820385,,,,,,,,,,,
,0.9417798037855515,0.941819772528434,0.9440153514032142,0.947979918718623,0.9497368296268197,0.9495181061102274,0.9496226327730704,0.947700754975978,0.9527106525477419,0.9576783555018138,0.9543520652366602
0.9272559321055366,0.934922458357266,0.9366309550945977,0.9370052024428862,0.9392044173991436,0.9367300295445677,0.9394862141512568,0.9395649553449126,0.9365062254082898,0.9460634358396394,0.9483197286123185,0.9492031872509961
0.9632072554879934,0.9653799019607843,0.9766331403027533,0.9732224363525712,0.970119119725419,0.9733962453568918,0.9704840613931524,0.9689048683315519,0.971147351153141,0.9710256164252135,0.9737093690248566,0.970173279045545
,,,,0.9489916963226572,0.9476551487675721,0.9504593424948751,0.9502414365474574,0.9498107125454477,0.9510336109458656,0.9513629470725302,0.9471185212033345
0.945275868713469,0.9429010369991039,0.9497471752294151,0.9560075093867334,0.953392990305742,0.9530061349693252,0.9576622742801366,0.9553587565515995,0.9481696687972109,0.9582947709393799,0.9535480193787403,0.9510371577941424
0.9643368942157373,0.9588631023272283,0.9556464396677445,0.9590774279043353,0.9605560436801808,0.9631197286109987,0.9655656633494109,0.9671730873575691,0.9665958910254493,0.9674722016308377,0.9694701306326141,0.9692548655625489
0.934640522875817,,,,,,,,,,,
0.9665629860031104,0.9682785299806577,0.9722115013508298,,,,,,,,,
0.9634074365532166,0.968559638435842,0.9595488136911707,0.9639214204760106,0.9700226244343891,0.9711592836946277,0.9594021037091714,0.9627249357326478,0.9613906678865508,0.9544792425345958,,
0.9472240365774004,0.9275735294117647,0.950110864745011,0.9555423043795137,,,,,,,,
0.9457811345785657,0.9479672182632559,0.9491196553136078,0.9511830306407503,0.9523949927016333,0.9537090572692318,0.9549281340103135,0.9537799200463416,0.9543586707180008,0.9546685753582306,0.953927418906137,0.9508573041209794
0.9481162401954482,0.943982117933488,0.9486349723284311,0.9552729686941422,0.9568261964735516,0.9580207375777164,0.960404572741862,0.9575972039430678,0.9578856971102238,0.9573081515615277,0.9559994366337208,0.9532331010878866
0.964673334752075,0.9672538860103627,0.9660284126003706,0.9603078169299312,0.971492114840275,0.9696908871938981,0.969642500499301,,,,,
0.911191449229802,0.9085292344786016,0.9052508066881784,0.9062865497076024,0.9133893062306673,0.9172434103961125,0.9143573113207547,0.9165811464594634,0.9171399446628804,0.9219476744186047,0.9234790184405401,0.9213580963435868
