id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,created_at,updated_at,knmi_guid,region,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1043,2014-03-23 10:28:00,Sappemeer,53.166,6.798,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,2014-03-27 08:25:00,Siddeburen,53.259,6.863,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2014-03-28 21:28:00,Waddenzee (nabij Uithuizermeeden),53.48,6.758,3.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2014-03-30 20:58:00,Farmsum,53.282,6.993,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,2014-03-31 19:01:00,Lageland,53.238,6.672,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,2014-04-02 05:47:00,Sappemeer,53.161,6.808,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,2014-04-02 05:48:00,Sappemeer,53.163,6.802,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2014-04-03 01:27:00,Sappemeer,53.179,6.817,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,2014-04-04 07:39:00,Garmerwolde,53.25,6.667,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,2014-04-09 04:43:00,Tjuchem,53.264,6.903,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2014-04-17 20:18:00,Loppersum,53.327,6.723,3.0,1.3,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1054,2014-04-20 08:36:00,Zeerijp,53.351,6.743,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2014-04-26 08:50:00,Schildwolde,53.237,6.813,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2014-04-27 21:49:00,Westerbroek,53.184,6.702,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2014-05-12 22:18:00,Woudbloem,53.212,6.732,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2014-05-13 18:16:00,Westerwijtwerd,53.333,6.64,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2014-05-17 02:35:00,Kolham,53.192,6.745,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2014-05-19 17:25:00,Meedhuizen,53.277,6.94,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2014-06-12 07:13:00,Froombosch,53.207,6.763,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2014-06-12 22:10:00,Kolham,53.191,6.752,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2014-06-16 15:16:00,Westeremden,53.349,6.71,3.0,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2014-06-29 13:40:00,Slochteren,53.213,6.822,3.0,0.7,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1065,2014-07-02 07:06:00,Meedhuizen,53.275,6.917,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,2014-07-02 17:34:00,Slochteren,53.214,6.79,3.0,2.1,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1067,2014-07-06 03:07:00,Haren,53.185,6.618,3.0,0.9,,,,,Haren,112.0,111.0,112.0,113.0,158.0,157.0,159.0,160.0,245.0,245.0,273.0,306.0,310.0,306.0,295.0,286.0,274.0,260.0,254.0,256.0,272.0,291.0,,,,,,
1068,2014-07-07 19:56:00,Lageland,53.24,6.688,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,2014-07-07 23:13:00,Overschild,53.269,6.752,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2014-07-08 11:37:00,Lageland,53.244,6.707,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,2014-07-15 16:24:00,Slochteren,53.215,6.827,3.0,0.7,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1072,2014-07-22 17:45:00,Siddeburen,53.249,6.862,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,2014-08-09 15:55:00,Appingedam,53.323,6.835,3.0,1.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1074,2014-08-09 15:55:00,Appingedam,53.325,6.835,3.0,2.0,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1075,2014-08-19 19:25:00,Garsthuizen,53.376,6.725,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,2014-08-21 11:03:00,Garsthuizen,53.373,6.727,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2014-08-25 10:27:00,Slochteren,53.23,6.782,3.0,0.8,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1078,2014-09-01 01:40:00,Groningen,53.236,6.625,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2014-09-01 07:17:00,Froombosch,53.194,6.787,3.0,2.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,2014-09-01 07:53:00,Slochteren,53.197,6.813,3.0,1.6,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1081,2014-09-23 16:32:00,Lageland,53.24,6.72,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2014-09-23 17:34:00,Luddeweer,53.242,6.728,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2014-09-24 23:49:00,Westeremden,53.351,6.693,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2014-09-25 20:49:00,Meedhuizen,53.276,6.937,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2014-09-30 11:42:00,Garmerwolde,53.258,6.655,3.0,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2014-10-21 06:49:00,Zeerijp,53.358,6.747,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2014-11-05 01:12:00,Zandeweer,53.374,6.678,3.0,2.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2014-11-11 13:27:00,Amen,52.937,6.602,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,2014-11-16 00:41:00,Siddeburen,53.228,6.863,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2014-11-16 19:54:00,Woudbloem,53.228,6.762,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,2014-11-22 04:09:00,Westeremden,53.355,6.698,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,2014-11-29 20:23:00,Appingedam,53.331,6.84,3.0,1.0,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1093,2014-11-30 01:03:00,Middelstum,53.36,6.672,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2014-12-03 04:12:00,Noordbroek,53.19,6.832,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,2014-12-05 02:46:00,Lageland,53.237,6.672,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,2014-12-28 15:13:00,Zeerijp,53.35,6.753,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,2014-12-30 02:37:00,Scharmer,53.208,6.728,3.0,2.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,2014-12-30 06:46:00,Slochteren,53.239,6.753,3.0,0.8,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1099,2015-01-06 06:55:00,Wirdum,53.324,6.768,3.0,2.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2015-01-06 18:26:00,Farmsum,53.322,6.937,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,2015-01-11 23:05:00,Sappemeer,53.171,6.797,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,2015-01-14 11:54:00,Hellum,53.257,6.848,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2015-01-18 10:54:00,Scharmer,53.233,6.72,3.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2015-01-22 03:44:00,Hellum,53.245,6.822,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2015-01-23 11:45:00,Sappemeer,53.175,6.797,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2015-01-26 18:07:00,Wirdum,53.319,6.8,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,2015-01-27 15:11:00,Sappemeer,53.178,6.793,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,2015-01-31 05:29:00,Sappemeer,53.172,6.792,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2015-01-31 16:21:00,Eems-Dollard (nabij Holwierde),53.371,6.942,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,2015-02-02 23:15:00,Overschild,53.268,6.743,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2015-02-03 00:02:00,Wildervank,53.067,6.863,3.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2015-02-04 22:34:00,Oosterwijtwerd,53.328,6.832,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2015-02-05 03:57:00,Noordzee,52.894,4.248,3.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2015-02-10 07:42:00,Loppersum,53.349,6.728,3.0,0.9,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1115,2015-02-11 02:02:00,Godlinze,53.374,6.808,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,2015-02-12 16:05:00,Hoogezand,53.143,6.752,3.0,1.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,2015-02-13 04:09:00,Overschild,53.281,6.83,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2015-02-22 06:08:00,Siddeburen,53.264,6.855,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,2015-02-22 06:21:00,Sappemeer,53.183,6.805,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,2015-02-22 19:00:00,Meedhuizen,53.291,6.94,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,2015-02-24 17:34:00,Schildwolde,53.237,6.82,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,2015-02-25 10:02:00,Appingedam,53.323,6.857,3.0,2.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1123,2015-03-01 10:16:00,Overschild,53.272,6.81,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,2015-03-01 16:32:00,Houwerzijl,53.334,6.343,3.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,2015-03-01 19:42:00,Kommerzijl,53.288,6.33,3.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2015-03-14 19:27:00,Onnen,53.166,6.667,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,2015-03-16 23:57:00,Overschild,53.279,6.79,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2015-03-24 03:23:00,Scharmer,53.234,6.718,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,2015-03-24 13:27:00,Appingedam,53.322,6.855,3.0,2.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1130,2015-03-25 06:46:00,Uithuizermeeden,53.433,6.743,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,2015-04-05 22:28:00,Emmen,52.759,6.903,3.0,1.9,,,,,Emmen,69.0,69.0,70.0,70.0,100.0,100.0,101.0,102.0,151.0,152.0,167.0,178.0,185.0,185.0,177.0,173.0,164.0,153.0,147.0,148.0,147.0,150.0,163.0,174.0,186.0,208.0,240.0,251.0
1132,2015-04-06 13:10:00,Farmsum,53.291,6.975,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,2015-04-06 17:31:00,Harkstede,53.216,6.662,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,2015-04-15 00:23:00,Appingedam,53.306,6.885,3.0,0.9,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1135,2015-04-15 03:33:00,Siddeburen,53.231,6.872,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,2015-04-22 00:33:00,Slochteren,53.221,6.803,3.0,0.8,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1137,2015-05-03 16:50:00,Meedhuizen,53.276,6.922,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,2015-05-07 13:17:00,Froombosch,53.193,6.792,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,2015-05-07 19:11:00,Zeerijp,53.347,6.743,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,2015-05-08 19:01:00,Onnen,53.167,6.647,3.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2015-05-13 01:09:00,Siddeburen,53.262,6.9,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,2015-05-16 14:14:00,Appingedam,53.306,6.847,3.0,1.6,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1143,2015-05-21 21:08:00,Schildwolde,53.244,6.81,3.0,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,2015-05-27 10:52:00,Uithuizen,53.404,6.668,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,2015-06-02 23:37:00,Appingedam,53.313,6.834,3.0,0.7,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1146,2015-06-04 20:11:00,Zuidbroek,53.168,6.856,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,2015-06-06 23:39:00,Zeerijp,53.34,6.75,3.0,1.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2015-06-07 13:54:00,Garrelsweer,53.319,6.757,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,2015-06-10 02:26:00,Zeerijp,53.344,6.753,3.0,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,2015-06-10 09:18:00,Westeremden,53.343,6.713,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,2015-06-10 14:21:00,Westeremden,53.345,6.713,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,2015-06-10 14:36:00,Eppenhuizen,53.372,6.677,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,2015-06-23 00:48:00,Anna Paulowna,52.858,4.821,3.0,1.5,,,,,Anna Paulowna,79.0,78.0,79.0,79.0,132.0,130.0,130.0,132.0,193.0,194.0,206.0,223.0,230.0,230.0,228.0,,,,,,,,,,,,,
1154,2015-06-23 00:49:00,Anna Paulowna,52.853,4.807,3.0,2.3,,,,,Anna Paulowna,79.0,78.0,79.0,79.0,132.0,130.0,130.0,132.0,193.0,194.0,206.0,223.0,230.0,230.0,228.0,,,,,,,,,,,,,
1155,2015-06-26 22:06:00,Scharmer,53.226,6.721,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2015-06-29 11:31:00,Woudbloem,53.227,6.733,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,2015-06-30 00:53:00,Ten Boer,53.276,6.685,3.0,0.5,1.0,,,,Ten Boer,66.0,67.0,67.0,68.0,97.0,98.0,98.0,98.0,158.0,158.0,174.0,185.0,194.0,195.0,192.0,187.0,183.0,174.0,165.0,165.0,169.0,175.0,,,,,,
1158,2015-07-02 15:54:00,Scharmer,53.209,6.72,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,2015-07-04 04:18:00,Sappemeer,53.151,6.802,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2015-07-04 11:05:00,Zuidwolde,53.261,6.617,3.0,0.6,1.0,,,,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,2015-07-04 18:07:00,Westeremden,53.351,6.694,3.0,1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2015-07-06 04:25:00,Noordbroek,53.183,6.831,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2015-07-07 03:09:00,Zuidwolde,53.262,6.631,3.0,2.1,1.0,,,,Zuidwolde,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2015-07-08 02:47:00,Appingedam,53.3,6.835,3.0,0.4,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1165,2015-07-10 15:49:00,Zuidbroek,53.173,6.866,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2015-07-16 02:27:00,Overschild,53.295,6.817,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2015-07-16 08:58:00,Westeremden,53.341,6.715,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2015-07-18 07:37:00,Siddeburen,53.268,6.865,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2015-07-18 23:47:00,Kolham,53.193,6.761,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2015-07-19 20:06:00,Appingedam,53.323,6.851,3.0,0.6,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1171,2015-07-20 22:06:00,Thesinge,53.281,6.66,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2015-07-21 02:18:00,Oosterwijtwerd,53.332,6.803,3.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,2015-07-21 09:54:00,Garmerwolde,53.242,6.656,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2015-07-24 02:29:00,Noordzee,53.674,4.497,3.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,2015-07-30 15:34:00,Froombosch,53.184,6.772,3.0,0.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2015-08-02 01:32:00,Thesinge,53.277,6.637,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2015-08-07 12:27:00,Loppersum,53.339,6.759,3.0,0.8,1.0,,,,Loppersum,49.0,50.0,50.0,50.0,87.0,87.0,88.0,88.0,139.0,140.0,156.0,171.0,177.0,177.0,174.0,171.0,165.0,152.0,145.0,143.0,144.0,149.0,161.0,175.0,,,,
1178,2015-08-11 10:08:00,Scharmer,53.205,6.729,3.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2015-08-12 23:01:00,Oosterwijtwerd,53.329,6.812,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2015-08-13 05:47:00,Oosterwijtwerd,53.333,6.818,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2015-08-17 00:10:00,Zeerijp,53.35,6.761,3.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2015-08-18 07:06:00,Kolham,53.185,6.754,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2015-08-22 00:12:00,Woudbloem,53.231,6.745,3.0,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,2015-08-22 10:11:00,Usquert,53.395,6.602,3.0,1.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2015-08-23 07:08:00,Sappemeer,53.176,6.807,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,2015-08-24 20:33:00,Wirdum,53.324,6.787,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,2015-08-26 18:16:00,Schildwolde,53.218,6.838,3.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,2015-08-27 04:48:00,Woudbloem,53.231,6.741,3.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2015-08-28 02:52:00,Meedhuizen,53.294,6.942,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,2015-08-28 08:07:00,Slochteren,53.211,6.826,3.0,1.3,1.0,,,,Slochteren,62.0,62.0,63.0,64.0,107.0,108.0,109.0,109.0,170.0,171.0,183.0,200.0,205.0,210.0,204.0,195.0,189.0,184.0,185.0,187.0,187.0,,,,,,,
1191,2015-08-28 17:22:00,Usquert,53.392,6.584,3.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,2015-09-05 03:34:00,Foxhol,53.169,6.727,3.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,2015-09-09 20:01:00,Harkstede,53.219,6.701,3.0,1.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2015-09-10 16:08:00,Startenhuizen Lopp,53.372,6.713,3.0,0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,2015-09-30 18:05:00,Hellum,53.234,6.834,3.0,3.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2015-09-30 21:34:00,Emmen,52.778,6.88,3.0,2.3,,,,,Emmen,69.0,69.0,70.0,70.0,100.0,100.0,101.0,102.0,151.0,152.0,167.0,178.0,185.0,185.0,177.0,173.0,164.0,153.0,147.0,148.0,147.0,150.0,163.0,174.0,186.0,208.0,240.0,251.0
1197,2015-10-09 00:27:00,Appingedam,53.296,6.835,3.0,0.3,1.0,,,,Appingedam,52.0,52.0,52.0,53.0,74.0,74.0,76.0,77.0,117.0,118.0,137.0,145.0,150.0,152.0,156.0,154.0,149.0,142.0,134.0,131.0,133.0,138.0,143.0,155.0,,,,
1198,2015-10-10 02:44:00,Wagenborgen,53.266,6.926,3.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,2015-10-10 05:51:00,Schildwolde,53.258,6.8,3.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,2015-10-11 04:41:00,Zuidbroek,53.17,6.853,3.0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
