region,period,total,total_occupied,total_not_occupied,oppucation_ratio
Mook en Middelaar,01/01/2019,3579,3436,143,0.960044705
Mook en Middelaar,01/01/2020,3591,3446,145,0.959621275
Mook en Middelaar,01/01/2021,3667,3502,165,0.955004091
Mook en Middelaar,01/01/2022,3680,3552,128,0.965217391
Mook en Middelaar,01/01/2023,3679,3549,130,0.964664311
Muiden,01/01/2012,2754,2644,110,0.960058097
Muiden,01/01/2013,2755,2638,117,0.95753176
Muiden,01/01/2014,2800,2643,157,0.943928571
Muiden,01/01/2015,2781,2655,126,0.954692557
Muiden,01/01/2016,,,,
Muiden,01/01/2017,,,,
Muiden,01/01/2018,,,,
Muiden,01/01/2019,,,,
Muiden,01/01/2020,,,,
Muiden,01/01/2021,,,,
Muiden,01/01/2022,,,,
Muiden,01/01/2023,,,,
Naarden,01/01/2012,7517,7103,414,0.944924837
Naarden,01/01/2013,7527,7120,407,0.945927993
Naarden,01/01/2014,7553,7123,430,0.943068979
Naarden,01/01/2015,7666,7224,442,0.942342812
Naarden,01/01/2016,,,,
Naarden,01/01/2017,,,,
Naarden,01/01/2018,,,,
Naarden,01/01/2019,,,,
Naarden,01/01/2020,,,,
Naarden,01/01/2021,,,,
Naarden,01/01/2022,,,,
Naarden,01/01/2023,,,,
Neder-Betuwe,01/01/2012,8085,7570,515,0.936301793
Neder-Betuwe,01/01/2013,8052,7672,380,0.952806756
Neder-Betuwe,01/01/2014,8036,7733,303,0.962294674
Neder-Betuwe,01/01/2015,8250,7925,325,0.960606061
Neder-Betuwe,01/01/2016,8391,8096,295,0.964843284
Neder-Betuwe,01/01/2017,8510,8229,281,0.966980024
Neder-Betuwe,01/01/2018,8625,8362,263,0.969507246
Neder-Betuwe,01/01/2019,8748,8457,291,0.966735254
Neder-Betuwe,01/01/2020,8867,8561,306,0.965490019
Neder-Betuwe,01/01/2021,8912,8664,248,0.972172352
Neder-Betuwe,01/01/2022,9021,8750,271,0.969958985
Neder-Betuwe,01/01/2023,9119,8809,310,0.966005044
Nederlek,01/01/2012,5931,5630,301,0.949249705
Nederlek,01/01/2013,6091,5826,265,0.956493187
Nederlek,01/01/2014,6152,5863,289,0.953023407
Nederlek,01/01/2015,,,,
Nederlek,01/01/2016,,,,
Nederlek,01/01/2017,,,,
Nederlek,01/01/2018,,,,
Nederlek,01/01/2019,,,,
Nederlek,01/01/2020,,,,
Nederlek,01/01/2021,,,,
Nederlek,01/01/2022,,,,
Nederlek,01/01/2023,,,,
Nederweert,01/01/2012,6916,6653,263,0.961972238
Nederweert,01/01/2013,6991,6746,245,0.964954942
Nederweert,01/01/2014,7076,6832,244,0.965517241
Nederweert,01/01/2015,7118,6883,235,0.966985108
Nederweert,01/01/2016,7165,6930,235,0.967201675
Nederweert,01/01/2017,7240,7009,231,0.968093923
Nederweert,01/01/2018,7337,7116,221,0.969878697
Nederweert,01/01/2019,7385,7143,242,0.967230873
Nederweert,01/01/2020,7457,7185,272,0.963524205
Nederweert,01/01/2021,7534,7266,268,0.964427927
Nederweert,01/01/2022,7589,7344,245,0.967716432
Nederweert,01/01/2023,7656,7400,256,0.966562173
Neerijnen,01/01/2012,4607,4366,241,0.9476883
Neerijnen,01/01/2013,4621,4411,210,0.954555291
Neerijnen,01/01/2014,4661,4443,218,0.953228921
Neerijnen,01/01/2015,4660,4460,200,0.957081545
Neerijnen,01/01/2016,4786,4542,244,0.949017969
Neerijnen,01/01/2017,4861,4629,232,0.952273195
Neerijnen,01/01/2018,4898,4672,226,0.953858718
Neerijnen,01/01/2019,,,,
Neerijnen,01/01/2020,,,,
Neerijnen,01/01/2021,,,,
Neerijnen,01/01/2022,,,,
Neerijnen,01/01/2023,,,,
Nieuwegein,01/01/2012,26411,25721,690,0.973874522
Nieuwegein,01/01/2013,26647,25863,784,0.970578301
Nieuwegein,01/01/2014,27068,26249,819,0.96974287
Nieuwegein,01/01/2015,27507,26603,904,0.967135638
Nieuwegein,01/01/2016,27799,26939,860,0.969063635
Nieuwegein,01/01/2017,27976,27193,783,0.972011724
Nieuwegein,01/01/2018,28495,27608,887,0.968871732
Nieuwegein,01/01/2019,28710,28004,706,0.975409265
Nieuwegein,01/01/2020,28844,28143,701,0.975696852
Nieuwegein,01/01/2021,29445,28612,833,0.971709968
Nieuwegein,01/01/2022,30088,29198,890,0.970420101
Nieuwegein,01/01/2023,30456,29581,875,0.971270029
Nieuwkoop,01/01/2012,10346,9932,414,0.959984535
Nieuwkoop,01/01/2013,10420,10053,367,0.964779271
Nieuwkoop,01/01/2014,10597,10185,412,0.961121072
Nieuwkoop,01/01/2015,10741,10279,462,0.956987245
Nieuwkoop,01/01/2016,10835,10459,376,0.965297647
Nieuwkoop,01/01/2017,11113,10700,413,0.962836318
Nieuwkoop,01/01/2018,11298,10899,399,0.964684015
Nieuwkoop,01/01/2019,11361,11061,300,0.973593874
Nieuwkoop,01/01/2020,11498,11142,356,0.969038094
Nieuwkoop,01/01/2021,11660,11316,344,0.970497427
Nieuwkoop,01/01/2022,11752,11436,316,0.97311096
Nieuwkoop,01/01/2023,11824,11467,357,0.969807172
Nieuw-Lekkerland,01/01/2012,3467,3351,116,0.966541679
Nieuw-Lekkerland,01/01/2013,,,,
Nieuw-Lekkerland,01/01/2014,,,,
Nieuw-Lekkerland,01/01/2015,,,,
Nieuw-Lekkerland,01/01/2016,,,,
Nieuw-Lekkerland,01/01/2017,,,,
Nieuw-Lekkerland,01/01/2018,,,,
Nieuw-Lekkerland,01/01/2019,,,,
Nieuw-Lekkerland,01/01/2020,,,,
Nieuw-Lekkerland,01/01/2021,,,,
Nieuw-Lekkerland,01/01/2022,,,,
Nieuw-Lekkerland,01/01/2023,,,,
Nijkerk,01/01/2012,15519,14957,562,0.963786326
Nijkerk,01/01/2013,15676,15084,592,0.962235264
Nijkerk,01/01/2014,15773,15299,474,0.969948646
Nijkerk,01/01/2015,15922,15511,411,0.97418666
Nijkerk,01/01/2016,16131,15660,471,0.970801562
Nijkerk,01/01/2017,16344,15948,396,0.975770925
Nijkerk,01/01/2018,16669,16173,496,0.970244166
Nijkerk,01/01/2019,17125,16648,477,0.972145985
Nijkerk,01/01/2020,17321,16830,491,0.971652907
Nijkerk,01/01/2021,17349,16888,461,0.973427863
Nijkerk,01/01/2022,17753,17227,526,0.970371205
Nijkerk,01/01/2023,18072,17573,499,0.972388225
Nijmegen,01/01/2012,74162,71035,3127,0.957835549
Nijmegen,01/01/2013,76518,73155,3363,0.956049557
Nijmegen,01/01/2014,77248,73946,3302,0.957254557
Nijmegen,01/01/2015,78678,75343,3335,0.957612039
Nijmegen,01/01/2016,79593,76148,3445,0.956717299
Nijmegen,01/01/2017,78200,75038,3162,0.959565217
Nijmegen,01/01/2018,79473,76434,3039,0.961760598
Nijmegen,01/01/2019,80710,77857,2853,0.96465122
Nijmegen,01/01/2020,81717,79037,2680,0.967203887
Nijmegen,01/01/2021,82317,79455,2862,0.965231969
Nijmegen,01/01/2022,83578,80779,2799,0.966510326
Nijmegen,01/01/2023,84648,81566,3082,0.963590398
Nissewaard,01/01/2012,,,,
Nissewaard,01/01/2013,,,,
Nissewaard,01/01/2014,,,,
Nissewaard,01/01/2015,38989,37616,1373,0.964784939
Nissewaard,01/01/2016,39083,37799,1284,0.967146841
Nissewaard,01/01/2017,39192,37994,1198,0.969432537
Nissewaard,01/01/2018,38830,37779,1051,0.972933299
Nissewaard,01/01/2019,39036,37876,1160,0.970283841
Nissewaard,01/01/2020,39225,37917,1308,0.96665392
Nissewaard,01/01/2021,39469,38070,1399,0.96455446
Nissewaard,01/01/2022,39921,38539,1382,0.965381629
Nissewaard,01/01/2023,40034,38542,1492,0.962731678
Noardeast-Fryslân,01/01/2012,,,,
Noardeast-Fryslân,01/01/2013,,,,
Noardeast-Fryslân,01/01/2014,,,,
Noardeast-Fryslân,01/01/2015,,,,
Noardeast-Fryslân,01/01/2016,,,,
Noardeast-Fryslân,01/01/2017,,,,
Noardeast-Fryslân,01/01/2018,,,,
Noardeast-Fryslân,01/01/2019,20395,19355,1040,0.94900711
Noardeast-Fryslân,01/01/2020,20630,19520,1110,0.946194862
Noardeast-Fryslân,01/01/2021,20690,19717,973,0.95297245
Noardeast-Fryslân,01/01/2022,20811,19818,993,0.952284849
Noardeast-Fryslân,01/01/2023,20965,19936,1029,0.950918197
Noord-Beveland,01/01/2012,4103,3272,831,0.797465269
Noord-Beveland,01/01/2013,4096,3274,822,0.799316406
Noord-Beveland,01/01/2014,4168,3326,842,0.797984645
Noord-Beveland,01/01/2015,4324,3434,890,0.794172063
Noord-Beveland,01/01/2016,4347,3462,885,0.796411318
Noord-Beveland,01/01/2017,4361,3450,911,0.791102958
Noord-Beveland,01/01/2018,4394,3471,923,0.789940828
Noord-Beveland,01/01/2019,4400,3480,920,0.790909091
Noord-Beveland,01/01/2020,4460,3534,926,0.792376682
Noord-Beveland,01/01/2021,4553,3654,899,0.802547771
Noord-Beveland,01/01/2022,4598,3697,901,0.804045237
Noord-Beveland,01/01/2023,4736,3781,955,0.798353041
Noordenveld,01/01/2012,14094,12967,1127,0.920036895
Noordenveld,01/01/2013,14204,13076,1128,0.92058575
Noordenveld,01/01/2014,14516,13362,1154,0.920501516
Noordenveld,01/01/2015,14558,13424,1134,0.922104685
Noordenveld,01/01/2016,14555,13512,1043,0.928340776
Noordenveld,01/01/2017,14630,13628,1002,0.931510595
Noordenveld,01/01/2018,14649,13671,978,0.933237764
Noordenveld,01/01/2019,14716,13716,1000,0.932046752
Noordenveld,01/01/2020,14817,13804,1013,0.931632584
Noordenveld,01/01/2021,14855,13846,1009,0.932076742
Noordenveld,01/01/2022,14934,13949,985,0.934043123
Noordenveld,01/01/2023,14926,14064,862,0.942248426
Noordoostpolder,01/01/2012,18759,18105,654,0.965136734
Noordoostpolder,01/01/2013,18928,18227,701,0.96296492
Noordoostpolder,01/01/2014,19357,18514,843,0.956449863
Noordoostpolder,01/01/2015,19493,18551,942,0.95167496
Noordoostpolder,01/01/2016,19583,18605,978,0.950058724
Noordoostpolder,01/01/2017,19535,18653,882,0.954850269
Noordoostpolder,01/01/2018,19786,18859,927,0.953148691
Noordoostpolder,01/01/2019,20018,19000,1018,0.949145769
Noordoostpolder,01/01/2020,20134,19101,1033,0.948693752
Noordoostpolder,01/01/2021,20336,19305,1031,0.949301731
Noordoostpolder,01/01/2022,20498,19490,1008,0.950824471
Noordoostpolder,01/01/2023,20755,19876,879,0.957648759
Noordwijk,01/01/2012,12847,10528,2319,0.819490932
Noordwijk,01/01/2013,12921,10789,2132,0.834997291
Noordwijk,01/01/2014,12154,10833,1321,0.891311502
Noordwijk,01/01/2015,12058,10818,1240,0.897163709
Noordwijk,01/01/2016,12267,11031,1236,0.899241868
Noordwijk,01/01/2017,12309,11094,1215,0.901291738
Noordwijk,01/01/2018,12389,11194,1195,0.903543466
Noordwijk,01/01/2019,19688,18133,1555,0.921017879
Noordwijk,01/01/2020,19930,18376,1554,0.922027095
Noordwijk,01/01/2021,20120,18676,1444,0.928230616
Noordwijk,01/01/2022,20584,18981,1603,0.92212398
Noordwijk,01/01/2023,20757,19191,1566,0.924555572
Noordwijkerhout,01/01/2012,6427,6109,318,0.950521239
Noordwijkerhout,01/01/2013,6542,6197,345,0.947263834
Noordwijkerhout,01/01/2014,6867,6466,401,0.941604776
Noordwijkerhout,01/01/2015,6922,6539,383,0.944669171
Noordwijkerhout,01/01/2016,6942,6580,362,0.947853644
Noordwijkerhout,01/01/2017,7156,6719,437,0.938932364
Noordwijkerhout,01/01/2018,7115,6780,335,0.952916374
Noordwijkerhout,01/01/2019,,,,
Noordwijkerhout,01/01/2020,,,,
Noordwijkerhout,01/01/2021,,,,
Noordwijkerhout,01/01/2022,,,,
Noordwijkerhout,01/01/2023,,,,
"Nuenen, Gerwen en Nederwetten",01/01/2012,9449,9086,363,0.961583236
"Nuenen, Gerwen en Nederwetten",01/01/2013,9867,9458,409,0.958548698
"Nuenen, Gerwen en Nederwetten",01/01/2014,9881,9525,356,0.963971258
"Nuenen, Gerwen en Nederwetten",01/01/2015,9918,9583,335,0.966223029
"Nuenen, Gerwen en Nederwetten",01/01/2016,10017,9687,330,0.967056005
"Nuenen, Gerwen en Nederwetten",01/01/2017,10032,9689,343,0.96580941
"Nuenen, Gerwen en Nederwetten",01/01/2018,10131,9749,382,0.962293949
"Nuenen, Gerwen en Nederwetten",01/01/2019,10165,9899,266,0.973831776
"Nuenen, Gerwen en Nederwetten",01/01/2020,10285,9997,288,0.971998055
"Nuenen, Gerwen en Nederwetten",01/01/2021,10450,10156,294,0.971866029
"Nuenen, Gerwen en Nederwetten",01/01/2022,10527,10204,323,0.969316994
"Nuenen, Gerwen en Nederwetten",01/01/2023,10672,10294,378,0.96458021
Nunspeet,01/01/2012,10167,9445,722,0.928985935
Nunspeet,01/01/2013,10354,9634,720,0.930461657
Nunspeet,01/01/2014,10208,9686,522,0.948863636
Nunspeet,01/01/2015,10386,9847,539,0.948103216
Nunspeet,01/01/2016,10449,9946,503,0.951861422
Nunspeet,01/01/2017,10463,9996,467,0.95536653
Nunspeet,01/01/2018,10611,10179,432,0.959287532
Nunspeet,01/01/2019,10851,10383,468,0.956870335
Nunspeet,01/01/2020,10957,10558,399,0.963584923
Nunspeet,01/01/2021,11199,10775,424,0.962139477
Nunspeet,01/01/2022,11304,10888,416,0.963198868
Nunspeet,01/01/2023,11458,11020,438,0.961773433
Nuth,01/01/2012,6815,6486,329,0.951724138
Nuth,01/01/2013,6906,6576,330,0.952215465
Nuth,01/01/2014,6911,6606,305,0.955867458
Nuth,01/01/2015,6941,6619,322,0.95360899
Nuth,01/01/2016,6947,6640,307,0.955808263
Nuth,01/01/2017,6953,6656,297,0.957284625
Nuth,01/01/2018,6956,6658,298,0.957159287
Nuth,01/01/2019,,,,
Nuth,01/01/2020,,,,
Nuth,01/01/2021,,,,
Nuth,01/01/2022,,,,
Nuth,01/01/2023,,,,
Oegstgeest,01/01/2012,9822,9333,489,0.950213806
Oegstgeest,01/01/2013,10010,9566,444,0.955644356
Oegstgeest,01/01/2014,10269,9766,503,0.951017626
Oegstgeest,01/01/2015,10366,9835,531,0.948774841
Oegstgeest,01/01/2016,10379,9915,464,0.955294344
Oegstgeest,01/01/2017,10459,10103,356,0.965962329
Oegstgeest,01/01/2018,10475,10144,331,0.968400955
Oegstgeest,01/01/2019,10691,10335,356,0.966700963
Oegstgeest,01/01/2020,10862,10464,398,0.963358498
Oegstgeest,01/01/2021,11014,10627,387,0.964862902
Oegstgeest,01/01/2022,11074,10741,333,0.969929565
Oegstgeest,01/01/2023,11141,10753,388,0.965173683
Oirschot,01/01/2012,6913,6615,298,0.956892811
Oirschot,01/01/2013,6906,6622,284,0.958876339
Oirschot,01/01/2014,6936,6696,240,0.965397924
Oirschot,01/01/2015,7031,6798,233,0.966861044
Oirschot,01/01/2016,7437,7138,299,0.959795617
Oirschot,01/01/2017,7650,7360,290,0.962091503
Oirschot,01/01/2018,7728,7428,300,0.961180124
Oirschot,01/01/2019,7861,7517,344,0.956239664
Oirschot,01/01/2020,7965,7584,381,0.952165725
Oirschot,01/01/2021,8036,7658,378,0.952961672
Oirschot,01/01/2022,8227,7870,357,0.956606296
Oirschot,01/01/2023,8260,7884,376,0.954479419
Oisterwijk,01/01/2012,10767,10251,516,0.952075787
Oisterwijk,01/01/2013,11036,10449,587,0.946810439
Oisterwijk,01/01/2014,11108,10575,533,0.952016565
Oisterwijk,01/01/2015,11091,10597,494,0.955459381
Oisterwijk,01/01/2016,11178,10663,515,0.953927357
Oisterwijk,01/01/2017,11265,10779,486,0.956857523
Oisterwijk,01/01/2018,11439,10889,550,0.951918874
Oisterwijk,01/01/2019,11567,10981,586,0.949338636
Oisterwijk,01/01/2020,11619,11087,532,0.954212927
Oisterwijk,01/01/2021,14130,13575,555,0.960721868
Oisterwijk,01/01/2022,14230,13722,508,0.964300773
Oisterwijk,01/01/2023,14337,13740,597,0.958359489
Oldambt,01/01/2012,18090,17201,889,0.950856827
Oldambt,01/01/2013,18073,17239,834,0.953853815
Oldambt,01/01/2014,18100,17264,836,0.953812155
Oldambt,01/01/2015,18287,17447,840,0.95406573
Oldambt,01/01/2016,18396,17559,837,0.954500978
Oldambt,01/01/2017,18382,17601,781,0.957512784
Oldambt,01/01/2018,18382,17678,704,0.961701665
Oldambt,01/01/2019,18462,17712,750,0.959376016
Oldambt,01/01/2020,18540,17824,716,0.961380798
Oldambt,01/01/2021,18648,17872,776,0.958386958
Oldambt,01/01/2022,18736,17948,788,0.95794193
Oldambt,01/01/2023,18973,18118,855,0.954935962
Oldebroek,01/01/2012,8610,8219,391,0.954587689
Oldebroek,01/01/2013,8766,8450,316,0.963951631
Oldebroek,01/01/2014,8894,8585,309,0.965257477
Oldebroek,01/01/2015,8982,8663,319,0.964484525
Oldebroek,01/01/2016,9090,8723,367,0.959625963
Oldebroek,01/01/2017,9163,8808,355,0.96125723
Oldebroek,01/01/2018,9202,8913,289,0.968593784
Oldebroek,01/01/2019,9265,8978,287,0.969023206
Oldebroek,01/01/2020,9318,9015,303,0.967482292
Oldebroek,01/01/2021,9475,9113,362,0.961794195
Oldebroek,01/01/2022,9510,9223,287,0.969821241
Oldebroek,01/01/2023,9595,9252,343,0.964252215
Oldenzaal,01/01/2012,13948,13546,402,0.971178664
Oldenzaal,01/01/2013,13986,13596,390,0.972114972
Oldenzaal,01/01/2014,14204,13733,471,0.966840327
Oldenzaal,01/01/2015,14227,13771,456,0.967948267
Oldenzaal,01/01/2016,14284,13855,429,0.969966396
Oldenzaal,01/01/2017,14311,13883,428,0.970092936
Oldenzaal,01/01/2018,14402,13938,464,0.967782252
Oldenzaal,01/01/2019,14434,13977,457,0.968338645
Oldenzaal,01/01/2020,14614,14115,499,0.96585466
Oldenzaal,01/01/2021,14662,14152,510,0.965216205
Oldenzaal,01/01/2022,14753,14245,508,0.965566325
Oldenzaal,01/01/2023,14826,14359,467,0.968501282
Olst-Wijhe,01/01/2012,7066,6786,280,0.96037362
Olst-Wijhe,01/01/2013,7212,6935,277,0.961591791
Olst-Wijhe,01/01/2014,7200,6968,232,0.967777778
Olst-Wijhe,01/01/2015,7302,7072,230,0.96850178
Olst-Wijhe,01/01/2016,7448,7136,312,0.95810956
Olst-Wijhe,01/01/2017,7529,7219,310,0.958825873
Olst-Wijhe,01/01/2018,7613,7365,248,0.967424143
Olst-Wijhe,01/01/2019,7669,7433,236,0.969226757
Olst-Wijhe,01/01/2020,7724,7470,254,0.967115484
Olst-Wijhe,01/01/2021,7828,7586,242,0.969085335
Olst-Wijhe,01/01/2022,7904,7649,255,0.967737854
Olst-Wijhe,01/01/2023,7980,7723,257,0.967794486
Ommen,01/01/2012,8137,6724,1413,0.826348777
Ommen,01/01/2013,8135,6732,1403,0.827535341
Ommen,01/01/2014,6933,6453,480,0.930765902
Ommen,01/01/2015,6831,6398,433,0.936612502
Ommen,01/01/2016,7108,6663,445,0.937394485
Ommen,01/01/2017,7184,6774,410,0.942928731
Ommen,01/01/2018,7289,6885,404,0.944574016
Ommen,01/01/2019,7429,7031,398,0.946426168
Ommen,01/01/2020,7519,7122,397,0.947200426
Ommen,01/01/2021,7601,7230,371,0.951190633
Ommen,01/01/2022,7679,7299,380,0.95051439
Ommen,01/01/2023,7755,7370,385,0.95035461
Onderbanken,01/01/2012,3658,3331,327,0.910606889
Onderbanken,01/01/2013,3658,3345,313,0.914434117
Onderbanken,01/01/2014,3636,3343,293,0.919416942
Onderbanken,01/01/2015,3640,3354,286,0.921428571
Onderbanken,01/01/2016,3645,3355,290,0.920438957
Onderbanken,01/01/2017,3654,3382,272,0.925561029
Onderbanken,01/01/2018,3655,3402,253,0.930779754
Onderbanken,01/01/2019,,,,
Onderbanken,01/01/2020,,,,
Onderbanken,01/01/2021,,,,
Onderbanken,01/01/2022,,,,
Onderbanken,01/01/2023,,,,
Oost Gelre,01/01/2012,12288,11826,462,0.962402344
Oost Gelre,01/01/2013,12434,11965,469,0.962280843
Oost Gelre,01/01/2014,12587,12144,443,0.964804957
Oost Gelre,01/01/2015,12654,12204,450,0.964438122
Oost Gelre,01/01/2016,12692,12273,419,0.966987078
Oost Gelre,01/01/2017,12751,12339,412,0.967688809
Oost Gelre,01/01/2018,12787,12403,384,0.9699695
Oost Gelre,01/01/2019,12854,12496,358,0.972148747
Oost Gelre,01/01/2020,12910,12557,353,0.972656855
Oost Gelre,01/01/2021,12949,12559,390,0.969881844
Oost Gelre,01/01/2022,12983,12632,351,0.972964646
Oost Gelre,01/01/2023,13133,12746,387,0.970532247
Oosterhout,01/01/2012,23318,22595,723,0.96899391
Oosterhout,01/01/2013,23337,22627,710,0.969576209
Oosterhout,01/01/2014,23788,23010,778,0.967294434
Oosterhout,01/01/2015,24141,23268,873,0.963837455
Oosterhout,01/01/2016,24248,23321,927,0.961770043
Oosterhout,01/01/2017,24441,23601,840,0.965631521
Oosterhout,01/01/2018,24665,23888,777,0.968497871
Oosterhout,01/01/2019,25115,24301,814,0.96758909
Oosterhout,01/01/2020,25158,24390,768,0.969472931
Oosterhout,01/01/2021,25194,24474,720,0.971421767
Oosterhout,01/01/2022,25539,24765,774,0.96969341
Oosterhout,01/01/2023,25929,25096,833,0.967873809
Oostflakkee,01/01/2012,4247,4046,201,0.952672475
Oostflakkee,01/01/2013,,,,
Oostflakkee,01/01/2014,,,,
Oostflakkee,01/01/2015,,,,
Oostflakkee,01/01/2016,,,,
Oostflakkee,01/01/2017,,,,
Oostflakkee,01/01/2018,,,,
Oostflakkee,01/01/2019,,,,
Oostflakkee,01/01/2020,,,,
Oostflakkee,01/01/2021,,,,
Oostflakkee,01/01/2022,,,,
Oostflakkee,01/01/2023,,,,
Ooststellingwerf,01/01/2012,11137,10686,451,0.959504355
Ooststellingwerf,01/01/2013,11160,10743,417,0.962634409
Ooststellingwerf,01/01/2014,11158,10745,413,0.962986198
Ooststellingwerf,01/01/2015,11154,10766,388,0.965214273
Ooststellingwerf,01/01/2016,11172,10785,387,0.965359828
Ooststellingwerf,01/01/2017,11202,10822,380,0.966077486
Ooststellingwerf,01/01/2018,11247,10862,385,0.965768649
Ooststellingwerf,01/01/2019,11303,10896,407,0.963991861
Ooststellingwerf,01/01/2020,11253,10908,345,0.969341509
Ooststellingwerf,01/01/2021,11419,10950,469,0.958928102
Ooststellingwerf,01/01/2022,11431,11072,359,0.968594174
Ooststellingwerf,01/01/2023,11468,11117,351,0.969393094
Oostzaan,01/01/2012,3890,3696,194,0.950128535
Oostzaan,01/01/2013,3981,3741,240,0.93971364
Oostzaan,01/01/2014,3878,3752,126,0.967509025
Oostzaan,01/01/2015,3932,3803,129,0.967192269
Oostzaan,01/01/2016,4048,3931,117,0.971096838
Oostzaan,01/01/2017,4068,3964,104,0.974434612
Oostzaan,01/01/2018,4093,3986,107,0.973857806
Oostzaan,01/01/2019,4099,3978,121,0.970480605
Oostzaan,01/01/2020,4108,3970,138,0.966407011
Oostzaan,01/01/2021,4100,3984,116,0.971707317
Oostzaan,01/01/2022,4137,4002,135,0.967367658
Oostzaan,01/01/2023,4144,4009,135,0.96742278
Opmeer,01/01/2012,4562,4430,132,0.971065322
Opmeer,01/01/2013,4564,4454,110,0.975898335
Opmeer,01/01/2014,4606,4452,154,0.96656535
Opmeer,01/01/2015,4629,4474,155,0.966515446
Opmeer,01/01/2016,4680,4502,178,0.961965812
Opmeer,01/01/2017,4713,4553,160,0.966051347
Opmeer,01/01/2018,4747,4602,145,0.969454392
Opmeer,01/01/2019,4783,4639,144,0.969893372
Opmeer,01/01/2020,4852,4701,151,0.968878813
Opmeer,01/01/2021,4974,4809,165,0.966827503
Opmeer,01/01/2022,5014,4857,157,0.968687675
Opmeer,01/01/2023,5029,4905,124,0.975343011
Opsterland,01/01/2012,12520,11912,608,0.9514377
Opsterland,01/01/2013,12460,11975,485,0.961075441
Opsterland,01/01/2014,12709,12233,476,0.962546227
Opsterland,01/01/2015,12716,12273,443,0.965162001
Opsterland,01/01/2016,12873,12397,476,0.963023382
Opsterland,01/01/2017,12926,12420,506,0.960854093
Opsterland,01/01/2018,13009,12485,524,0.959720194
Opsterland,01/01/2019,12987,12563,424,0.967351967
Opsterland,01/01/2020,13064,12655,409,0.96869259
Opsterland,01/01/2021,13202,12694,508,0.961520982
Opsterland,01/01/2022,13282,12837,445,0.96649601
Opsterland,01/01/2023,13318,12872,446,0.966511488
Oss,01/01/2012,35396,34145,1251,0.964657023
Oss,01/01/2013,35747,34515,1232,0.965535569
Oss,01/01/2014,36290,35024,1266,0.965114357
Oss,01/01/2015,38519,37278,1241,0.967782133
Oss,01/01/2016,38831,37568,1263,0.967474441
Oss,01/01/2017,39130,37910,1220,0.968821876
Oss,01/01/2018,39505,38282,1223,0.969041893
Oss,01/01/2019,39955,38658,1297,0.967538481
Oss,01/01/2020,40325,39060,1265,0.968629882
Oss,01/01/2021,40746,39405,1341,0.967088794
Oss,01/01/2022,41348,40011,1337,0.9676647
Oss,01/01/2023,41779,40350,1429,0.965796213
Oud-Beijerland,01/01/2012,9515,9228,287,0.969837099
Oud-Beijerland,01/01/2013,9522,9261,261,0.972589792
Oud-Beijerland,01/01/2014,9745,9501,244,0.974961519
