id,occurred_at,city,latitude,longitude,depth,magnitude,gasfield_id,year,magnitude_category
611,2009-05-07 01:20:00,'t Zandt,53.379,6.778,3.0,1.4,1.0,2009,1
612,2009-05-07 03:42:00,Stedum,53.316,6.728,3.0,1.6,1.0,2009,1
613,2009-05-07 13:14:00,Lageland,53.253,6.723,3.0,1.2,1.0,2009,1
614,2009-05-08 05:23:00,Zeerijp,53.354,6.762,3.0,3.0,1.0,2009,3
615,2009-05-08 15:54:00,Kropswolde,53.142,6.715,3.0,0.9,1.0,2009,0
616,2009-05-22 01:40:00,Wildervank,53.076,6.835,3.0,1.3,,2009,1
617,2009-05-26 00:08:00,Meedhuizen,53.302,6.93,3.0,1.3,1.0,2009,1
618,2009-05-26 11:00:00,Farmsum,53.314,6.928,3.0,1.3,1.0,2009,1
619,2009-06-01 02:32:00,Siddeburen,53.23,6.878,3.0,0.9,1.0,2009,0
620,2009-06-15 15:32:00,Overschild,53.286,6.813,3.0,1.0,1.0,2009,1
621,2009-07-05 10:42:00,Garrelsweer,53.307,6.755,3.0,1.8,1.0,2009,1
622,2009-07-05 18:52:00,Schildwolde,53.226,6.835,3.0,1.2,1.0,2009,1
623,2009-07-14 16:11:00,Noordzee,52.773,4.308,3.0,2.7,,2009,2
624,2009-07-22 00:00:00,Ten Post,53.29,6.765,3.0,1.7,1.0,2009,1
625,2009-08-19 01:49:00,Groningen,53.231,6.632,3.0,0.7,1.0,2009,0
626,2009-09-14 00:32:00,Steendam,53.278,6.845,3.0,1.3,1.0,2009,1
627,2009-09-29 02:23:00,Wirdum,53.314,6.802,3.0,1.6,1.0,2009,1
628,2009-11-02 02:00:00,Emmen,52.79,6.863,3.0,1.4,,2009,1
629,2009-11-18 05:17:00,Hoogezand,53.145,6.748,3.0,1.6,1.0,2009,1
630,2009-11-19 01:09:00,Wildervank,53.071,6.817,3.5,1.1,,2009,1
631,2009-11-19 13:20:00,Assen,52.972,6.588,3.0,0.9,,2009,0
632,2009-11-20 09:27:00,Garrelsweer,53.321,6.747,3.0,1.2,1.0,2009,1
633,2009-11-26 12:54:00,De Hoeve,52.892,6.113,3.0,2.8,,2009,2
634,2009-12-02 08:53:00,Appingedam,53.291,6.833,3.0,1.1,1.0,2009,1
635,2009-12-04 04:12:00,Ten Post,53.284,6.743,3.0,2.3,1.0,2009,2
636,2009-12-07 00:25:00,Waddenzee (nabij Eemshaven),53.451,6.923,3.0,1.3,,2009,1
637,2009-12-21 04:55:00,Woudbloem,53.224,6.743,3.0,1.5,1.0,2009,1
638,2009-12-23 18:38:00,Garrelsweer,53.309,6.76,3.0,1.5,1.0,2009,1
639,2009-12-25 23:37:00,Woudbloem,53.227,6.75,3.0,0.7,1.0,2009,0
640,2010-01-09 12:31:00,Eppenhuizen,53.367,6.665,3.0,1.7,1.0,2010,1
641,2010-01-14 17:12:00,Overschild,53.293,6.817,3.0,1.2,1.0,2010,1
642,2010-02-11 07:14:00,Oud Annerveen,53.084,6.767,3.0,0.3,,2010,0
643,2010-02-17 15:55:00,Froombosch,53.192,6.792,3.0,1.2,1.0,2010,1
644,2010-02-19 23:12:00,Overschild,53.288,6.802,3.0,1.8,1.0,2010,1
645,2010-03-04 19:59:00,Leermens,53.342,6.792,3.0,1.4,1.0,2010,1
646,2010-03-31 15:15:00,Froombosch,53.19,6.777,3.0,2.4,1.0,2010,2
647,2010-04-03 11:50:00,Middelstum,53.346,6.658,3.0,1.4,1.0,2010,1
648,2010-04-25 00:46:00,Wirdum,53.318,6.8,3.0,1.6,1.0,2010,1
649,2010-04-25 13:13:00,Zuidbroek,53.157,6.85,3.0,1.0,1.0,2010,1
650,2010-05-03 09:26:00,Godlinze,53.387,6.81,3.0,2.3,1.0,2010,2
651,2010-05-05 03:38:00,Zijldijk,53.404,6.775,3.0,1.6,1.0,2010,1
652,2010-05-07 08:26:00,Waddenzee (nabij Usquert),53.491,6.617,3.0,2.5,,2010,2
653,2010-05-08 23:36:00,Tjuchem,53.278,6.865,3.0,1.0,1.0,2010,1
654,2010-05-09 17:05:00,Wagenborgen,53.247,6.927,3.0,1.7,1.0,2010,1
655,2010-05-21 02:34:00,Tjuchem,53.281,6.87,3.0,0.9,1.0,2010,0
656,2010-05-26 12:53:00,Hellum,53.235,6.833,3.0,0.9,1.0,2010,0
657,2010-05-30 18:58:00,Lageland,53.238,6.678,3.0,1.5,1.0,2010,1
658,2010-05-30 18:58:00,Lageland,53.238,6.678,3.0,1.2,1.0,2010,1
659,2010-06-08 02:20:00,Noordbroek,53.199,6.847,3.0,1.0,1.0,2010,1
660,2010-06-09 19:19:00,Froombosch,53.182,6.775,3.0,2.0,1.0,2010,2
661,2010-06-10 19:57:00,Slochteren,53.226,6.652,3.0,1.1,1.0,2010,1
662,2010-06-16 01:07:00,Krewerd,53.358,6.853,3.0,1.5,1.0,2010,1
663,2010-06-21 00:40:00,Luddeweer,53.249,6.745,3.0,1.3,1.0,2010,1
664,2010-06-21 04:02:00,Groningen,53.218,6.62,3.0,1.5,1.0,2010,1
665,2010-06-21 08:06:00,Wildervank,53.074,6.835,3.0,1.7,,2010,1
666,2010-07-04 01:58:00,Schildwolde,53.251,6.8,3.0,0.8,1.0,2010,0
667,2010-07-24 00:46:00,Ten Post,53.28,6.735,3.0,1.8,1.0,2010,1
668,2010-08-14 07:43:00,Uithuizen,53.403,6.703,3.0,2.5,1.0,2010,2
669,2010-08-29 18:13:00,Slochteren,53.209,6.828,3.0,1.6,1.0,2010,1
670,2010-08-31 17:54:00,Zandeweer,53.376,6.683,3.0,1.4,1.0,2010,1
671,2010-09-03 10:54:00,Schildwolde,53.227,6.813,3.0,1.0,1.0,2010,1
672,2010-10-06 20:22:00,Slochteren,53.218,6.775,3.0,0.9,1.0,2010,0
673,2010-10-22 19:31:00,Kolham,53.18,6.732,3.0,1.0,1.0,2010,1
674,2010-10-31 14:46:00,Appingedam,53.312,6.872,3.0,1.0,1.0,2010,1
675,2010-11-15 11:42:00,Westeremden,53.348,6.703,3.0,1.4,1.0,2010,1
676,2010-11-24 04:10:00,Farmsum,53.281,6.955,3.0,0.6,1.0,2010,0
677,2010-12-02 13:44:00,Usquert,53.423,6.58,3.0,1.2,,2010,1
678,2010-12-07 14:42:00,Appingedam,53.313,6.862,3.0,1.2,1.0,2010,1
679,2010-12-08 15:02:00,Loppersum,53.317,6.735,3.0,1.1,1.0,2010,1
680,2010-12-30 09:56:00,Eems-Dollard (nabij Emden),53.335,7.005,3.0,0.9,,2010,0
681,2011-01-06 06:17:00,Garrelsweer,53.295,6.78,3.0,1.3,1.0,2011,1
682,2011-01-07 21:34:00,Nieuwolda,53.245,6.967,3.0,1.7,1.0,2011,1
683,2011-01-16 01:56:00,Annen,53.057,6.762,3.0,1.8,,2011,1
684,2011-01-19 19:39:00,Westerwijtwerd,53.319,6.645,3.0,2.4,1.0,2011,2
685,2011-01-22 09:28:00,Sappemeer,53.166,6.793,3.0,1.1,1.0,2011,1
686,2011-01-28 15:07:00,Lellens,53.301,6.712,3.0,1.5,1.0,2011,1
687,2011-01-30 09:28:00,Ten Post,53.302,6.722,3.0,1.4,1.0,2011,1
688,2011-02-08 04:16:00,Overschild,53.258,6.763,3.0,1.3,1.0,2011,1
689,2011-03-11 04:32:00,Siddeburen,53.263,6.863,3.0,1.4,1.0,2011,1
690,2011-03-13 20:16:00,Overschild,53.271,6.775,3.0,1.5,1.0,2011,1
691,2011-03-14 20:02:00,Sappemeer,53.176,6.812,3.0,0.8,1.0,2011,0
692,2011-03-19 02:34:00,Nieuwe Pekela,53.066,6.933,3.0,0.9,,2011,0
693,2011-03-26 02:31:00,Hellum,53.253,6.82,3.0,1.2,1.0,2011,1
694,2011-03-26 20:45:00,Loppersum,53.335,6.732,3.0,1.5,1.0,2011,1
695,2011-03-28 03:14:00,Sappemeer,53.168,6.805,3.0,2.0,1.0,2011,2
696,2011-04-08 01:05:00,Eemshaven,53.446,6.843,3.0,1.3,1.0,2011,1
697,2011-04-12 16:58:00,Gieterveen,53.035,6.838,3.0,0.9,,2011,0
698,2011-04-13 20:28:00,Overschild,53.288,6.8,3.0,0.9,1.0,2011,0
699,2011-04-15 04:38:00,Noordbroek,53.2,6.837,3.0,1.5,1.0,2011,1
700,2011-04-20 20:29:00,Veendam,53.083,6.902,3.0,0.8,,2011,0
701,2011-04-24 06:40:00,Zuidbroek,53.156,6.853,3.0,0.5,1.0,2011,0
702,2011-04-28 02:41:00,Steendam,53.285,6.848,3.0,1.4,1.0,2011,1
703,2011-04-28 08:48:00,Stedum,53.312,6.727,3.0,1.4,1.0,2011,1
704,2011-05-02 23:44:00,Meeden,53.127,6.937,3.0,1.2,1.0,2011,1
705,2011-05-05 00:04:00,Scheemda,53.174,6.932,3.0,0.8,1.0,2011,0
706,2011-05-07 12:44:00,Wirdum,53.328,6.772,3.0,1.1,1.0,2011,1
707,2011-05-08 13:40:00,Overschild,53.278,6.802,3.0,0.9,1.0,2011,0
708,2011-05-10 03:38:00,Krewerd,53.35,6.863,3.0,1.0,1.0,2011,1
709,2011-05-10 17:20:00,Harkstede,53.224,6.657,3.0,1.2,1.0,2011,1
710,2011-05-12 16:44:00,Kolham,53.195,6.757,3.0,1.8,1.0,2011,1
711,2011-05-12 16:51:00,Hellum,53.239,6.828,3.0,1.1,1.0,2011,1
712,2011-05-18 00:02:00,Wirdum,53.32,6.77,3.0,0.8,1.0,2011,0
713,2011-05-18 17:48:00,Hellum,53.248,6.845,3.0,1.9,1.0,2011,1
714,2011-05-19 00:09:00,Eems-Dollard (nabij Eemshaven),53.422,6.893,3.0,0.9,1.0,2011,0
715,2011-05-19 18:16:00,Krewerd,53.359,6.843,3.0,1.2,1.0,2011,1
716,2011-05-19 19:41:00,Zijldijk,53.396,6.777,3.0,1.4,1.0,2011,1
717,2011-05-23 05:15:00,Zuidbroek,53.155,6.818,3.0,0.9,1.0,2011,0
718,2011-05-23 07:49:00,Overschild,53.27,6.767,3.0,1.2,1.0,2011,1
719,2011-05-26 15:56:00,Zijldijk,53.407,6.775,3.0,1.9,1.0,2011,1
720,2011-05-27 23:04:00,Onnen,53.182,6.647,3.0,1.7,1.0,2011,1
721,2011-06-02 00:19:00,Garsthuizen,53.376,6.737,3.0,1.0,1.0,2011,1
722,2011-06-02 16:43:00,Overschild,53.274,6.822,3.0,0.8,1.0,2011,0
723,2011-06-05 09:40:00,Haren,53.176,6.612,3.0,1.5,,2011,1
724,2011-06-05 23:08:00,Usquert,53.522,6.485,3.0,1.4,,2011,1
725,2011-06-10 00:59:00,Thesinge,53.271,6.647,3.0,1.0,1.0,2011,1
726,2011-06-18 15:42:00,Noordbroek,53.199,6.845,3.0,1.3,1.0,2011,1
727,2011-06-19 20:22:00,Zuidlaren,53.072,6.705,3.0,1.1,,2011,1
728,2011-06-19 20:50:00,Zuidlaren,53.075,6.703,3.0,0.3,,2011,0
729,2011-06-23 09:14:00,Wirdum,53.321,6.775,3.0,1.7,1.0,2011,1
730,2011-06-24 00:49:00,Zeerijp,53.359,6.735,3.0,1.1,1.0,2011,1
731,2011-06-27 04:10:00,Ten Post,53.285,6.743,3.0,1.0,1.0,2011,1
732,2011-06-27 15:48:00,Garrelsweer,53.303,6.787,3.0,3.2,1.0,2011,3
733,2011-06-27 16:27:00,Garrelsweer,53.295,6.777,3.0,1.4,1.0,2011,1
734,2011-06-27 22:55:00,Wirdum,53.305,6.802,3.0,1.1,1.0,2011,1
735,2011-07-05 11:44:00,Noordzee,52.917,4.28,3.5,2.5,,2011,2
736,2011-07-23 19:14:00,Schildwolde,53.246,6.775,3.0,1.2,1.0,2011,1
737,2011-07-27 00:17:00,Tjuchem,53.285,6.88,3.0,1.2,1.0,2011,1
738,2011-07-27 17:44:00,Farmsum,53.286,6.953,3.0,1.2,1.0,2011,1
739,2011-07-27 18:42:00,Zandeweer,53.387,6.662,3.0,1.1,1.0,2011,1
740,2011-07-29 22:48:00,Loppersum,53.337,6.728,3.0,1.8,1.0,2011,1
741,2011-08-01 11:20:00,'t Zandt,53.368,6.798,3.0,0.9,1.0,2011,0
742,2011-08-02 16:44:00,Zuidlaren,53.074,6.727,3.0,1.6,,2011,1
743,2011-08-17 21:18:00,Garrelsweer,53.303,6.787,3.0,1.0,1.0,2011,1
744,2011-08-18 21:44:00,Woltersum,53.281,6.733,3.0,1.3,1.0,2011,1
745,2011-08-20 09:39:00,Bedum,53.279,6.625,3.0,1.5,1.0,2011,1
746,2011-08-23 15:08:00,Sappemeer,53.168,6.817,3.0,1.6,1.0,2011,1
747,2011-08-31 04:51:00,Eppenhuizen,53.37,6.693,3.0,1.1,1.0,2011,1
748,2011-08-31 06:23:00,Uithuizen,53.444,6.687,3.0,2.5,1.0,2011,2
749,2011-09-04 13:00:00,Stedum,53.316,6.678,3.0,0.8,1.0,2011,0
750,2011-09-06 21:48:00,Leermens,53.337,6.805,3.0,2.5,1.0,2011,2
751,2011-09-07 04:14:00,Overschild,53.267,6.763,3.0,1.5,1.0,2011,1
752,2011-09-15 00:20:00,Appingedam,53.323,6.823,3.0,1.6,1.0,2011,1
753,2011-09-22 05:54:00,Assen,52.969,6.58,3.0,0.9,,2011,0
754,2011-09-25 00:49:00,Loppersum,53.348,6.728,3.0,1.0,1.0,2011,1
755,2011-09-25 12:59:00,Zeerijp,53.363,6.728,3.0,2.0,1.0,2011,2
756,2011-10-04 19:52:00,Noordzee,52.822,4.265,3.0,2.6,,2011,2
757,2011-10-08 00:47:00,Siddeburen,53.261,6.862,3.0,1.9,1.0,2011,1
758,2011-10-09 04:33:00,Noordzee,53.281,3.885,3.0,3.1,,2011,3
759,2011-10-09 21:43:00,Thesinge,53.281,6.662,3.0,1.5,1.0,2011,1
760,2011-10-24 17:27:00,Farmsum,53.316,6.965,3.0,1.3,1.0,2011,1
761,2011-11-04 18:02:00,Oosterwijtwerd,53.343,6.808,3.0,1.5,1.0,2011,1
762,2011-11-06 05:37:00,Harkstede,53.226,6.682,3.0,0.7,1.0,2011,0
763,2011-11-07 17:50:00,Eexterveen,53.058,6.798,3.0,1.0,,2011,1
764,2011-11-07 19:26:00,Lageland,53.246,6.685,3.0,1.2,1.0,2011,1
765,2011-11-09 15:08:00,Nieuwolda,53.255,6.958,3.0,1.6,1.0,2011,1
766,2011-11-15 02:12:00,Ekehaar,52.953,6.592,3.0,0.9,,2011,0
767,2011-11-15 08:14:00,Farmsum,53.292,6.967,3.0,1.5,1.0,2011,1
768,2011-11-18 21:27:00,Froombosch,53.206,6.773,3.0,0.2,1.0,2011,0
769,2011-11-27 05:00:00,Appingedam,53.313,6.822,3.0,1.7,1.0,2011,1
770,2011-12-04 15:34:00,Overschild,53.293,6.825,3.0,1.3,1.0,2011,1
771,2011-12-20 21:35:00,Tripscompagnie,53.145,6.817,3.0,0.9,1.0,2011,0
772,2011-12-20 23:17:00,Noordzee,52.773,4.288,3.0,2.2,,2011,2
773,2011-12-23 11:37:00,Groningen,53.203,6.627,3.0,1.1,1.0,2011,1
774,2011-12-30 06:20:00,Middelstum,53.352,6.657,3.0,2.2,1.0,2011,2
775,2012-01-06 17:13:00,Middelstum,53.359,6.667,3.0,1.9,1.0,2012,1
776,2012-01-07 06:57:00,Zuidwolde,53.262,6.628,3.0,1.6,1.0,2012,1
777,2012-01-16 21:11:00,Wirdum,53.319,6.793,3.0,1.3,1.0,2012,1
778,2012-01-21 00:07:00,Lageland,53.237,6.682,3.0,1.1,1.0,2012,1
779,2012-01-24 11:35:00,Garrelsweer,53.315,6.755,3.0,1.3,1.0,2012,1
780,2012-01-27 06:18:00,Oude Pekela,53.103,6.968,3.0,1.6,1.0,2012,1
781,2012-01-28 13:42:00,Zeerijp,53.349,6.757,3.0,0.9,1.0,2012,0
782,2012-01-30 09:06:00,Ten Post,53.295,6.745,3.0,1.5,1.0,2012,1
783,2012-01-31 19:37:00,Tjuchem,53.288,6.872,3.0,1.4,1.0,2012,1
784,2012-02-01 00:42:00,Sappemeer,53.156,6.803,3.0,0.9,1.0,2012,0
785,2012-02-04 09:56:00,Zeerijp,53.357,6.722,3.0,1.8,1.0,2012,1
786,2012-02-05 16:53:00,Eenum,53.329,6.793,3.0,1.4,1.0,2012,1
787,2012-02-05 16:58:00,Tjuchem,53.276,6.902,3.0,1.5,1.0,2012,1
788,2012-02-07 00:19:00,Tjuchem,53.295,6.868,3.0,1.4,1.0,2012,1
789,2012-02-12 01:33:00,Noordzee,52.689,4.37,3.0,1.3,,2012,1
790,2012-02-12 07:06:00,Noordzee,52.782,4.327,3.0,1.7,,2012,1
791,2012-02-16 00:05:00,Stedum,53.307,6.692,3.0,1.9,1.0,2012,1
792,2012-02-17 08:08:00,Garsthuizen,53.358,6.708,3.0,1.7,1.0,2012,1
793,2012-02-17 17:17:00,Nieuwediep,53.033,6.87,3.0,1.0,,2012,1
794,2012-02-19 18:57:00,Siddeburen,53.259,6.872,3.0,1.8,1.0,2012,1
795,2012-03-04 17:29:00,Groningen,53.241,6.633,3.0,0.9,1.0,2012,0
796,2012-03-07 09:51:00,Siddeburen,53.23,6.882,3.0,1.3,1.0,2012,1
797,2012-03-07 17:22:00,Overschild,53.293,6.825,3.0,1.0,1.0,2012,1
798,2012-03-08 03:54:00,Schildwolde,53.264,6.798,3.0,0.5,1.0,2012,0
799,2012-03-08 11:03:00,Sappemeer,53.168,6.785,3.0,1.0,1.0,2012,1
800,2012-03-16 08:28:00,Noordzee (nabij Schoorl),52.702,4.613,3.0,1.0,,2012,1
801,2012-03-18 18:28:00,Meedhuizen,53.303,6.902,3.0,0.9,1.0,2012,0
802,2012-03-23 03:46:00,Froombosch,53.21,6.748,3.0,0.4,1.0,2012,0
803,2012-03-27 14:40:00,Stedum,53.313,6.735,3.0,1.0,1.0,2012,1
804,2012-03-31 02:58:00,Wagenborgen,53.249,6.917,3.0,1.6,1.0,2012,1
805,2012-04-04 21:16:00,Tjuchem,53.288,6.872,3.0,1.7,1.0,2012,1
806,2012-04-07 02:25:00,Garrelsweer,53.295,6.798,3.0,1.5,1.0,2012,1
807,2012-04-13 01:14:00,Hellum,53.261,6.838,3.0,0.7,1.0,2012,0
808,2012-04-14 20:39:00,Waddenzee (nabij Uithuizen),53.487,6.695,3.0,0.9,,2012,0
809,2012-04-16 21:01:00,Wirdum,53.309,6.787,3.0,1.1,1.0,2012,1
810,2012-04-18 12:07:00,Loppersum,53.341,6.733,3.0,1.2,1.0,2012,1
811,2012-04-18 22:24:00,Noordzee (nabij Schoorl),52.7,4.625,3.0,1.8,,2012,1
812,2012-04-21 21:39:00,Krewerd,53.352,6.833,3.0,0.3,1.0,2012,0
813,2012-04-25 17:25:00,Sappemeer,53.178,6.818,3.0,2.0,1.0,2012,2
814,2012-05-06 04:23:00,Overschild,53.273,6.823,3.0,0.8,1.0,2012,0
815,2012-05-10 21:07:00,Siddeburen,53.247,6.878,3.0,0.8,1.0,2012,0
816,2012-05-11 00:23:00,Delfzijl,53.331,6.885,3.0,0.9,1.0,2012,0
817,2012-05-13 16:22:00,Appingedam,53.298,6.835,3.0,0.9,1.0,2012,0
818,2012-05-15 14:10:00,Siddeburen,53.249,6.893,3.0,0.8,1.0,2012,0
819,2012-05-17 02:54:00,Hellum,53.248,6.852,3.0,0.9,1.0,2012,0
820,2012-05-24 15:52:00,Middelstum,53.359,6.67,3.0,1.5,1.0,2012,1
821,2012-05-28 07:41:00,Overschild,53.278,6.815,3.0,0.6,1.0,2012,0
822,2012-06-02 01:12:00,Sappemeer,53.184,6.817,3.0,0.7,1.0,2012,0
823,2012-06-08 05:54:00,Kolham,53.183,6.76,3.0,0.9,1.0,2012,0
824,2012-06-14 03:05:00,Wagenborgen,53.254,6.922,3.0,1.7,1.0,2012,1
825,2012-06-15 05:23:00,Siddeburen,53.246,6.863,3.0,1.5,1.0,2012,1
826,2012-06-21 08:01:00,Wirdum,53.322,6.783,3.0,1.7,1.0,2012,1
827,2012-06-21 23:44:00,Appingedam,53.319,6.813,3.0,1.1,1.0,2012,1
828,2012-06-22 13:31:00,Ten Post,53.296,6.755,3.0,1.4,1.0,2012,1
829,2012-06-22 15:10:00,Ten Post,53.29,6.753,3.0,0.8,1.0,2012,0
830,2012-06-27 00:31:00,Muntendam,53.151,6.85,3.0,0.5,1.0,2012,0
831,2012-06-27 00:39:00,Muntendam,53.151,6.852,3.0,0.3,1.0,2012,0
832,2012-06-27 19:44:00,Eext,53.045,6.762,3.0,0.4,,2012,0
833,2012-06-27 19:45:00,Eexterzandvoort,53.046,6.762,3.0,0.2,,2012,0
834,2012-07-03 16:55:00,Overschild,53.269,6.768,3.0,1.1,1.0,2012,1
835,2012-07-07 00:13:00,Overschild,53.289,6.8,3.0,0.8,1.0,2012,0
836,2012-07-07 00:28:00,Loppersum,53.331,6.773,3.0,0.7,1.0,2012,0
837,2012-07-10 18:09:00,Lettelbert,53.196,6.403,3.0,0.9,,2012,0
838,2012-07-12 17:02:00,Steendam,53.278,6.85,3.0,1.0,1.0,2012,1
839,2012-07-16 20:21:00,Garrelsweer,53.319,6.768,3.0,0.6,1.0,2012,0
840,2012-07-19 12:42:00,Sappemeer,53.177,6.802,3.0,0.9,1.0,2012,0
841,2012-07-25 18:12:00,Overschild,53.293,6.823,3.0,0.8,1.0,2012,0
842,2012-07-27 17:12:00,Stedum,53.315,6.68,3.0,1.2,1.0,2012,1
843,2012-07-30 11:36:00,Loppersum,53.34,6.73,3.0,1.3,1.0,2012,1
844,2012-07-30 13:14:00,Wirdum,53.323,6.787,3.0,1.0,1.0,2012,1
845,2012-07-30 21:09:00,Sappemeer,53.177,6.783,3.0,0.5,1.0,2012,0
846,2012-08-01 03:24:00,Oosterwijtwerd,53.333,6.8,3.0,0.7,1.0,2012,0
847,2012-08-08 14:11:00,Harkstede,53.211,6.67,3.0,0.8,1.0,2012,0
848,2012-08-09 23:23:00,Haren,53.183,6.613,3.0,1.5,,2012,1
849,2012-08-14 03:02:00,Garrelsweer,53.305,6.785,3.0,1.0,1.0,2012,1
850,2012-08-15 19:17:00,Leermens,53.353,6.805,3.0,2.4,1.0,2012,2
851,2012-08-16 07:54:00,Zeerijp,53.362,6.752,3.0,1.2,1.0,2012,1
852,2012-08-16 20:30:00,Huizinge,53.345,6.672,3.0,3.6,1.0,2012,3
853,2012-08-17 00:26:00,Toornwerd,53.36,6.653,3.0,0.6,1.0,2012,0
854,2012-08-17 06:34:00,Siddeburen,53.238,6.898,3.0,0.8,1.0,2012,0
855,2012-08-23 21:06:00,Appingedam,53.3,6.833,3.0,0.7,1.0,2012,0
856,2012-08-28 23:27:00,Appingedam,53.308,6.835,3.0,0.9,1.0,2012,0
857,2012-09-23 04:54:00,Middelstum,53.346,6.645,3.0,0.9,1.0,2012,0
858,2012-09-28 10:32:00,Schildwolde,53.219,6.83,3.0,1.2,1.0,2012,1
859,2012-09-30 01:09:00,Froombosch,53.208,6.752,3.0,0.6,1.0,2012,0
860,2012-09-30 16:35:00,Grolloo,52.939,6.62,3.0,0.7,,2012,0
861,2012-10-07 02:44:00,Annen,53.053,6.768,3.0,1.0,,2012,1
862,2012-10-13 22:36:00,Steendam,53.279,6.85,3.0,0.9,1.0,2012,0
863,2012-10-16 19:00:00,Kollum,53.297,6.133,3.0,1.1,,2012,1
864,2012-10-23 17:05:00,Garrelsweer,53.311,6.777,3.0,1.3,1.0,2012,1
865,2012-10-27 10:55:00,Groningen,53.239,6.613,3.0,1.0,1.0,2012,1
866,2012-10-30 21:05:00,Garrelsweer,53.297,6.763,3.0,0.7,1.0,2012,0
867,2012-11-13 16:47:00,Uithuizen,53.408,6.695,3.0,1.0,1.0,2012,1
868,2012-11-14 13:45:00,Steendam,53.278,6.838,3.0,0.9,1.0,2012,0
869,2012-11-17 07:57:00,Garrelsweer,53.29,6.79,3.0,1.1,1.0,2012,1
870,2012-11-18 01:18:00,Tjuchem,53.272,6.89,3.0,0.7,1.0,2012,0
871,2012-11-22 22:20:00,Appingedam,53.315,6.87,3.0,1.1,1.0,2012,1
872,2012-11-27 20:01:00,Froombosch,53.209,6.785,3.0,1.4,1.0,2012,1
873,2012-11-27 20:03:00,Schildwolde,53.23,6.805,3.0,0.5,1.0,2012,0
874,2012-11-30 16:17:00,Hellum,53.261,6.833,3.0,1.0,1.0,2012,1
875,2012-11-30 16:17:00,Steendam,53.254,6.83,3.0,1.1,1.0,2012,1
876,2012-11-30 20:02:00,Steendam,53.267,6.845,3.0,0.9,1.0,2012,0
877,2012-12-17 09:13:00,Loppersum,53.323,6.73,3.0,1.2,1.0,2012,1
878,2012-12-20 20:25:00,Zuidbroek,53.169,6.855,3.0,0.6,1.0,2012,0
879,2012-12-25 20:36:00,'t Zandt,53.377,6.783,3.0,1.2,1.0,2012,1
880,2013-01-05 04:08:00,Appingedam,53.306,6.823,3.0,0.9,1.0,2013,0
881,2013-01-05 23:14:00,Noordzee,52.824,4.258,3.0,2.6,,2013,2
882,2013-01-09 17:57:00,Houwerzijl,53.316,6.327,3.0,1.0,,2013,1
883,2013-01-11 12:51:00,Eems-Dollard (nabij Delfzijl),53.346,6.96,3.0,1.4,1.0,2013,1
884,2013-01-11 22:36:00,Usquert,53.407,6.602,3.0,1.8,1.0,2013,1
885,2013-01-11 22:38:00,Siddeburen,53.265,6.852,3.0,0.8,1.0,2013,0
886,2013-01-12 01:28:00,Zuidbroek,53.168,6.872,3.0,0.5,1.0,2013,0
887,2013-01-12 16:24:00,Holwierde,53.345,6.862,3.0,0.9,1.0,2013,0
888,2013-01-12 22:37:00,Tjuchem,53.273,6.85,3.0,0.9,1.0,2013,0
889,2013-01-18 16:44:00,Zandeweer,53.389,6.663,3.0,1.2,1.0,2013,1
890,2013-01-19 20:10:00,Overschild,53.285,6.79,3.0,2.4,1.0,2013,2
891,2013-01-27 08:49:00,Froombosch,53.186,6.773,3.0,1.2,1.0,2013,1
892,2013-01-28 17:43:00,Meedhuizen,53.275,6.912,3.0,1.5,1.0,2013,1
893,2013-02-03 14:13:00,Harkstede,53.23,6.703,3.0,1.4,1.0,2013,1
894,2013-02-04 04:20:00,Slochteren,53.202,6.79,3.0,0.9,1.0,2013,0
895,2013-02-05 14:53:00,Groningen,53.222,6.643,3.0,1.5,1.0,2013,1
896,2013-02-07 22:31:00,Zandeweer,53.375,6.667,3.0,2.7,1.0,2013,2
897,2013-02-07 23:19:00,Zandeweer,53.389,6.667,3.0,3.2,1.0,2013,3
898,2013-02-09 05:26:00,Zeerijp,53.366,6.758,3.0,2.7,1.0,2013,2
899,2013-02-10 08:15:00,Tjuchem,53.289,6.855,3.0,1.5,1.0,2013,1
900,2013-02-10 08:16:00,Tjuchem,53.292,6.878,3.0,1.1,1.0,2013,1
901,2013-02-11 06:08:00,Garrelsweer,53.297,6.783,3.0,2.0,1.0,2013,2
902,2013-02-11 08:07:00,Ten Post,53.292,6.768,3.0,1.8,1.0,2013,1
903,2013-02-11 12:01:00,Woudbloem,53.218,6.758,3.0,1.8,1.0,2013,1
904,2013-02-13 05:16:00,Losdorp,53.368,6.845,3.0,1.8,1.0,2013,1
905,2013-02-15 14:28:00,Wirdum,53.319,6.795,3.0,2.0,1.0,2013,2
906,2013-02-16 04:06:00,Eems-Dollard (nabij Farmsum),53.328,6.993,3.0,0.8,,2013,0
907,2013-02-16 07:42:00,Steendam,53.252,6.833,3.0,0.8,1.0,2013,0
908,2013-02-18 00:06:00,Wagenborgen,53.266,6.973,3.0,1.9,1.0,2013,1
909,2013-02-18 05:54:00,Zeerijp,53.349,6.782,3.0,0.7,1.0,2013,0
910,2013-02-21 21:14:00,Zeerijp,53.364,6.753,3.0,0.7,1.0,2013,0
911,2013-02-25 01:36:00,Garrelsweer,53.303,6.782,3.0,1.0,1.0,2013,1
